Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,20,28,29,6,0
1,20,28,29,9,1
1,20,28,29,9,2
1,20,28,29,8,2
1,20,28,29,8,3
1,20,28,29,7,3
1,20,28,29,7,2
1,20,28,29,7,3
1,20,28,29,7,4
1,20,28,29,8,4
1,20,28,29,8,3
1,20,28,29,7,3
1,20,28,29,6,3
1,20,28,29,6,2
1,20,28,29,6,1
1,20,28,29,5,1
1,20,28,29,5,2
1,20,28,29,5,1
1,20,28,29,4,1
1,20,28,29,4,0
1,20,28,29,5,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
1,20,28,29,6,0
