Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,10,1,10,4,4
11,7,1,10,4,4
12,7,1,10,4,4
12,8,1,10,4,4
11,8,1,10,4,4
10,8,1,10,4,4
11,8,1,10,4,4
12,8,1,10,4,4
12,9,1,10,4,4
13,9,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
13,10,1,10,4,4
