Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
7,17,10,20,7,17
12,16,8,3,4,14
12,15,7,2,3,14
13,15,8,3,2,14
14,15,9,4,2,13
14,14,8,5,3,13
13,14,9,6,4,13
13,13,10,7,3,13
13,13,9,6,3,13
13,13,8,7,3,13
13,13,9,8,3,13
13,13,8,7,3,13
13,13,9,8,3,13
13,13,10,9,3,13
13,13,9,8,3,13
13,13,8,9,3,13
13,13,9,10,3,13
13,13,10,11,3,13
13,13,11,12,3,13
13,13,11,11,3,13
13,13,10,11,3,13
13,13,9,10,3,13
13,13,10,11,3,13
13,13,11,12,3,13
13,13,11,13,3,13
13,13,12,14,3,13
12,13,11,15,3,13
12,14,12,16,3,13
12,14,11,15,2,13
12,15,12,16,2,12
12,15,13,17,2,11
11,15,14,18,3,11
10,15,13,17,3,12
10,16,14,16,3,13
9,16,15,15,3,14
9,15,14,16,4,14
9,16,13,17,5,14
8,16,12,18,6,14
9,16,11,19,6,15
8,16,12,18,6,16
9,16,11,19,6,16
9,17,10,20,6,16
8,17,9,19,7,16
7,17,10,20,7,17
