Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,2,9,18,9,18
9,3,4,17,9,21
8,3,5,18,9,21
7,3,4,19,9,20
7,4,5,18,9,19
7,3,4,19,9,18
6,3,5,20,9,18
6,2,5,21,9,18
6,3,4,20,9,18
6,2,4,21,9,18
6,3,5,22,9,18
6,4,4,21,9,18
5,4,3,20,9,18
4,4,3,21,9,18
3,4,4,20,9,18
2,4,5,20,9,18
2,3,5,21,9,18
3,3,6,22,9,18
4,3,7,21,9,18
3,3,8,22,9,18
2,3,7,21,9,18
2,2,8,20,9,18
3,2,9,21,9,18
3,2,9,20,9,18
3,2,9,19,9,18
3,2,10,19,9,18
3,2,9,20,9,18
3,2,10,20,9,18
3,2,10,19,9,18
3,2,9,20,9,18
3,2,10,20,9,18
3,2,10,21,9,18
3,2,10,20,9,18
3,2,9,20,9,18
3,2,8,20,9,18
3,2,7,19,9,18
3,2,7,18,9,18
3,2,6,17,9,18
3,2,7,18,9,18
3,2,8,19,9,18
3,2,9,18,9,18
