Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,13,13,14,9,13
14,17,20,18,12,19
14,18,21,19,12,20
14,19,20,20,12,21
14,18,19,19,12,20
14,17,18,20,13,20
14,16,18,21,13,21
15,16,18,22,13,20
16,16,17,23,14,20
16,15,16,24,15,20
16,15,17,23,14,20
16,14,18,22,14,19
16,15,17,23,14,18
16,14,16,22,13,18
16,14,15,23,13,17
16,13,14,24,13,16
16,12,13,25,12,16
16,13,14,24,12,15
16,14,13,23,11,15
15,14,14,22,12,15
15,13,13,21,11,15
15,12,12,20,12,15
14,12,11,20,11,15
14,13,10,20,12,15
13,13,9,19,12,16
13,14,10,20,12,17
12,14,11,21,12,16
11,14,10,20,12,15
11,13,9,19,13,15
10,13,8,18,13,14
10,12,9,19,12,14
9,12,10,18,12,13
9,13,9,17,12,12
9,12,10,18,11,12
10,12,11,17,11,12
9,12,11,16,11,11
9,13,12,16,11,12
10,13,13,15,11,13
10,14,12,14,10,13
9,14,13,13,10,13
9,13,13,14,9,13
