Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,27,4,29,4,27
21,20,15,25,4,27
21,19,16,26,4,27
20,19,15,27,4,27
19,19,15,26,4,27
18,19,14,27,4,27
17,19,14,26,4,27
17,20,15,27,4,27
17,19,15,28,4,27
17,20,16,27,4,27
16,20,16,26,4,27
16,20,15,25,4,27
16,21,14,24,4,27
15,21,13,23,4,27
15,22,12,24,4,27
15,23,13,25,4,27
14,23,12,24,4,27
14,24,11,23,4,27
13,24,12,24,4,27
13,24,13,25,4,27
13,24,14,26,4,27
13,25,15,25,4,27
13,25,16,26,4,27
13,24,15,25,4,27
13,23,14,26,4,27
13,22,13,25,4,27
13,22,12,26,4,27
12,22,13,27,4,27
13,22,13,26,4,27
13,22,12,25,4,27
13,23,11,26,4,27
13,22,10,27,4,27
13,23,10,28,4,27
12,23,9,29,4,27
12,24,9,28,4,27
11,24,10,27,4,27
10,24,10,28,4,27
10,24,9,29,4,27
9,24,9,28,4,27
9,24,8,29,4,27
8,24,8,28,4,27
8,24,7,27,4,27
8,23,6,27,4,27
8,22,6,26,4,27
7,22,5,27,4,27
7,23,5,28,4,27
7,24,6,27,4,27
7,23,6,28,4,27
7,22,5,29,4,27
6,22,6,29,4,27
6,22,6,28,4,27
6,22,7,27,4,27
7,22,7,28,4,27
7,22,8,27,4,27
7,23,7,27,4,27
7,23,7,28,4,27
7,23,6,27,4,27
7,24,6,28,4,27
7,25,5,29,4,27
6,25,6,29,4,27
6,25,7,29,4,27
7,25,6,29,4,27
7,24,5,29,4,27
7,25,5,28,4,27
7,24,6,27,4,27
7,23,6,28,4,27
7,24,7,27,4,27
7,24,8,28,4,27
7,23,7,27,4,27
7,23,7,28,4,27
7,23,6,27,4,27
7,24,5,27,4,27
7,23,5,28,4,27
6,23,6,27,4,27
6,23,6,28,4,27
6,23,7,27,4,27
6,24,7,26,4,27
6,23,6,27,4,27
6,23,6,26,4,27
6,23,7,27,4,27
6,22,7,28,4,27
7,22,8,27,4,27
8,22,7,27,4,27
8,23,6,27,4,27
8,24,6,26,4,27
8,25,7,27,4,27
8,26,6,26,4,27
8,26,7,27,4,27
7,26,6,28,4,27
6,26,5,29,4,27
6,25,4,29,4,27
6,26,4,29,4,27
6,25,4,29,4,27
5,25,4,29,4,27
5,26,4,29,4,27
5,27,4,29,4,27
4,27,4,29,4,27
