Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,26,23,25,23,25
5,24,15,19,24,17
6,24,15,18,23,17
7,24,16,18,23,18
8,24,16,17,22,18
8,25,17,16,23,18
8,26,18,17,23,19
9,26,19,16,22,19
10,26,18,17,22,20
10,25,17,18,22,21
11,25,18,17,22,22
12,25,19,16,22,23
12,24,18,17,23,23
12,25,17,18,22,23
12,26,18,17,21,23
12,25,17,18,22,23
13,25,18,17,23,23
13,24,17,18,23,24
13,25,16,19,23,24
13,26,15,20,24,24
14,26,16,19,25,24
15,26,15,20,25,25
15,26,14,21,26,25
15,25,13,22,26,26
14,25,14,21,25,26
14,25,15,20,24,26
15,25,14,21,24,26
16,25,15,22,24,26
15,25,16,23,24,26
14,25,17,22,24,26
14,24,16,23,24,26
15,24,15,22,24,26
15,24,16,21,24,26
14,24,17,20,24,26
13,24,16,21,24,26
12,24,17,22,24,26
13,24,18,23,24,26
12,24,17,24,24,26
12,24,17,23,24,26
13,24,18,22,24,26
13,23,17,23,24,26
13,23,18,24,24,26
14,23,19,24,24,26
15,23,19,25,24,26
15,24,20,25,24,26
15,25,21,26,24,26
14,25,22,25,24,25
14,25,23,25,24,25
14,25,22,24,24,25
15,25,23,24,24,25
15,24,22,25,24,25
15,25,22,24,23,25
15,26,23,25,23,25
