Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,9,12,10,13,9
18,7,20,27,13,8
18,6,19,28,13,7
18,5,20,27,14,7
18,6,21,26,13,7
18,7,22,25,12,7
18,6,21,26,12,7
19,6,20,25,11,7
19,5,19,24,11,6
19,5,20,23,11,5
19,4,21,22,11,5
19,5,20,23,10,5
19,4,19,24,10,5
19,4,18,25,11,5
18,4,17,24,10,5
18,5,16,25,9,5
18,4,17,24,9,5
18,5,16,23,8,5
18,4,15,22,8,5
17,4,14,23,8,4
17,5,13,24,8,4
16,5,14,23,7,4
17,5,15,22,8,4
18,5,14,21,8,5
18,4,13,22,8,5
17,4,14,21,9,5
16,4,15,20,8,5
15,4,14,19,8,4
15,3,13,20,8,4
14,3,12,21,9,4
14,2,13,20,9,3
14,3,14,19,9,2
14,3,13,18,10,2
15,3,12,17,9,2
15,4,13,16,10,2
15,5,12,17,11,2
15,6,11,17,12,2
15,7,12,18,12,1
15,8,13,18,13,1
16,8,12,18,13,2
16,9,11,17,13,3
15,9,10,16,13,2
16,9,11,17,14,2
15,9,12,18,14,3
14,9,11,17,14,4
14,10,12,16,14,4
13,10,13,15,14,4
13,11,12,14,14,5
13,10,11,13,14,6
13,9,12,12,14,7
13,8,11,11,14,8
13,9,10,10,14,8
13,8,11,11,14,9
13,9,12,10,13,9
