Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
6,17,10,17,10,17
1,15,20,24,18,11
1,16,19,23,18,10
1,15,18,22,18,11
1,14,19,22,18,10
2,14,18,23,18,9
1,14,17,23,18,10
2,14,16,22,18,11
3,14,15,21,17,11
3,15,14,20,17,10
2,15,15,19,17,11
3,15,16,20,17,10
3,16,17,21,17,11
2,16,16,21,17,12
2,17,15,20,17,11
1,17,16,19,17,10
2,17,15,18,17,11
1,17,14,17,17,12
1,17,15,18,16,12
1,16,16,19,15,12
1,17,15,18,14,12
1,16,16,17,14,13
1,17,17,16,14,12
1,18,16,17,14,13
2,18,15,16,14,14
3,18,16,15,14,15
3,17,15,15,14,16
4,17,14,16,14,15
4,16,15,16,13,15
4,16,14,15,13,14
5,16,13,16,12,14
5,16,14,15,11,14
5,17,13,16,11,13
6,17,12,17,11,12
6,17,13,16,11,13
6,16,12,17,10,13
5,16,11,16,10,14
5,16,12,15,10,15
5,17,11,15,10,16
5,16,10,16,10,17
5,16,10,17,9,17
5,17,9,17,9,18
5,17,8,17,10,18
5,17,9,18,10,17
6,17,10,17,10,17
