Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,18,13,21,13,21
8,8,7,10,16,20
8,7,6,9,15,20
8,8,5,10,14,20
8,9,6,11,14,19
8,10,7,12,13,19
8,9,8,13,14,19
8,9,9,12,14,18
9,9,8,13,13,18
8,9,9,14,13,17
9,9,10,13,13,16
10,9,11,12,12,16
11,9,12,11,13,16
11,10,11,12,14,16
11,10,12,11,13,16
12,10,13,12,12,16
12,11,14,11,12,16
11,11,15,10,12,16
10,11,16,11,11,16
10,11,17,12,11,15
9,11,16,11,11,16
9,11,15,12,11,15
8,11,14,11,11,16
8,11,13,12,11,17
9,11,14,13,10,17
9,12,13,12,10,18
9,12,14,13,10,17
8,12,13,14,10,16
9,12,14,15,10,17
9,13,13,14,10,18
9,14,14,15,10,17
10,14,13,16,10,18
9,14,12,17,10,18
10,14,11,16,10,19
11,14,12,15,10,19
12,14,11,16,10,20
12,15,10,17,10,21
12,14,11,17,10,20
12,13,10,18,10,21
12,14,9,18,10,22
11,14,10,17,11,22
11,15,9,18,11,22
10,15,10,17,11,22
10,15,11,18,12,22
11,15,12,19,13,22
10,15,13,20,14,22
11,15,14,21,13,22
11,16,13,22,12,22
12,16,13,21,12,21
13,16,12,21,12,22
13,17,13,21,13,22
13,17,14,21,13,22
14,17,13,20,13,22
14,18,13,21,13,21
