Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,6,7,6,13,6
15,7,9,4,2,7
16,7,10,5,2,7
16,6,11,6,2,7
16,6,10,7,2,6
15,6,9,6,2,6
15,6,9,7,2,6
14,6,8,6,2,6
14,6,8,5,2,6
15,6,7,6,2,6
15,6,6,6,2,6
15,6,6,7,2,6
15,7,7,6,2,6
14,7,7,5,2,7
14,6,6,4,2,7
14,5,7,5,3,7
14,5,8,6,3,6
13,5,8,7,4,6
13,4,9,6,4,5
12,4,10,5,3,5
12,5,11,6,4,5
12,6,12,7,4,5
12,6,11,8,3,5
12,7,10,7,2,5
12,7,9,6,3,5
11,7,8,7,2,5
11,7,7,8,3,5
12,7,6,9,4,5
13,7,5,8,5,5
14,7,5,7,6,5
14,7,4,6,6,4
13,7,5,7,6,5
13,7,6,6,7,5
13,6,5,5,7,6
14,6,6,6,7,7
14,6,5,7,8,7
14,7,6,7,8,6
14,7,7,8,8,5
14,8,6,7,9,5
14,7,5,6,9,6
14,6,6,6,10,6
14,6,6,5,10,5
15,6,7,5,11,5
14,6,7,6,11,6
14,6,7,7,11,7
14,7,8,7,12,7
14,7,8,6,12,6
13,7,8,5,13,6
13,6,7,6,13,6
