Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,11,14,2,14,2
7,10,19,21,14,1
8,10,20,20,14,0
7,10,21,19,15,0
6,10,22,18,15,1
6,11,23,17,14,1
7,11,22,16,14,0
8,11,21,17,15,0
7,11,20,16,15,1
7,12,21,15,15,0
7,13,20,16,16,0
7,14,21,15,16,1
8,14,20,16,16,0
9,14,19,17,15,0
10,14,18,16,14,0
10,15,19,15,15,0
10,15,18,16,14,0
10,16,19,15,14,1
11,16,18,16,14,2
11,16,17,17,14,2
12,16,16,16,14,2
12,16,17,15,14,2
12,17,18,14,14,2
12,18,19,13,14,2
12,19,18,12,14,2
12,18,19,11,14,2
12,19,18,12,14,2
12,18,17,11,14,2
12,19,18,10,14,2
13,19,17,9,14,2
13,18,16,10,14,2
13,19,17,9,14,2
13,20,18,8,14,2
13,21,17,7,14,2
14,21,16,8,14,2
14,20,17,7,14,2
14,19,16,8,14,2
15,19,15,9,14,2
15,19,16,8,14,2
16,19,15,7,14,2
17,19,16,6,14,2
16,19,15,7,14,2
16,18,16,6,14,2
16,18,15,5,14,2
16,17,15,4,14,2
17,17,14,4,14,2
18,17,14,5,14,2
17,17,13,6,14,2
18,17,14,6,14,2
17,17,14,5,14,2
18,17,13,6,14,2
17,17,12,6,14,2
17,16,11,5,14,2
18,16,12,4,14,2
18,15,13,3,14,2
17,15,12,2,14,2
18,15,12,1,14,2
18,14,11,2,14,2
18,13,11,1,14,2
19,13,10,2,14,2
18,13,11,2,14,2
19,13,11,3,14,2
18,13,12,2,14,2
17,13,12,1,14,2
17,12,13,0,14,2
18,12,12,0,14,2
18,11,13,0,14,2
17,11,14,0,14,2
16,11,13,0,14,2
15,11,14,0,14,2
14,11,14,1,14,2
14,11,14,2,14,2
