Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,20,17,24,21,22
18,20,16,25,23,24
18,20,16,24,23,23
18,20,16,25,23,22
18,20,16,24,23,21
18,20,17,24,22,21
18,20,17,24,22,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
18,20,17,24,21,22
