Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,8,4,18,4,18
24,2,24,23,9,21
24,2,24,24,8,21
24,2,23,24,7,21
24,1,22,25,7,20
23,1,23,24,6,20
23,1,22,25,6,19
23,2,21,24,6,18
23,3,20,23,7,18
22,3,19,22,6,18
22,2,18,23,5,18
22,1,17,22,4,18
21,1,18,21,4,18
20,1,17,22,4,18
20,2,16,21,4,18
19,2,17,20,4,18
19,3,16,19,4,18
18,3,15,20,4,18
18,4,16,19,4,18
18,5,15,18,4,18
17,5,15,17,4,18
17,6,14,16,4,18
16,6,13,17,4,18
16,5,12,16,4,18
16,4,11,17,4,18
15,4,10,18,4,18
15,5,10,17,4,18
14,5,11,18,4,18
14,6,10,18,4,18
13,6,9,18,4,18
13,5,9,19,4,18
13,4,8,20,4,18
12,4,7,19,4,18
12,5,6,18,4,18
11,5,6,17,4,18
11,4,5,16,4,18
11,5,6,16,4,18
10,5,7,17,4,18
9,5,6,18,4,18
9,6,5,18,4,18
9,7,5,17,4,18
9,8,4,18,4,18
