Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,11,14,7,14,7
6,13,4,10,18,0
6,14,5,9,17,0
6,15,6,8,17,1
6,15,7,9,17,0
6,16,6,8,17,1
6,16,7,7,17,2
7,16,6,6,17,3
7,15,7,5,17,2
7,15,8,4,17,1
7,14,7,3,16,1
7,14,6,2,16,0
7,15,6,3,17,0
7,14,7,4,18,0
7,14,6,3,18,1
6,14,7,4,18,2
6,15,6,3,18,3
6,15,7,3,17,3
7,15,7,4,17,2
7,15,6,3,17,3
7,14,6,4,17,4
6,14,7,4,17,5
6,15,8,3,16,5
7,15,9,2,17,5
7,16,10,2,16,5
8,16,10,3,16,6
8,15,10,4,16,7
8,14,10,5,15,7
8,13,11,6,14,7
8,12,12,5,14,7
8,11,11,6,14,7
8,10,12,7,14,7
8,11,11,8,14,7
8,10,12,7,14,7
8,11,13,6,14,7
9,11,14,7,14,7
