Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,26,19,14,8,21
7,18,8,13,23,2
7,19,9,12,23,1
8,19,8,11,22,1
8,19,9,10,21,1
8,20,10,11,21,0
8,19,11,10,21,1
8,20,12,9,21,0
9,20,13,8,20,0
9,21,12,7,19,0
10,21,11,6,18,0
10,22,12,5,17,0
11,22,13,6,16,0
11,21,14,7,17,0
11,20,13,6,18,0
11,19,14,5,19,0
11,20,13,4,18,0
11,21,12,3,19,0
12,21,11,2,20,0
11,21,10,1,21,0
11,20,11,1,21,1
11,20,11,2,21,2
11,20,11,3,20,2
11,20,12,4,20,3
11,19,11,3,20,2
11,19,12,2,20,3
11,20,11,3,21,3
11,20,11,2,21,2
11,20,11,3,21,1
11,20,10,2,21,0
11,21,9,1,22,0
10,21,9,2,23,0
10,20,10,1,22,0
10,20,11,1,21,0
11,20,11,2,21,1
11,20,12,1,21,2
11,21,13,2,20,2
11,20,13,3,20,3
11,19,14,3,20,2
12,19,13,2,20,3
12,18,14,3,21,3
12,19,15,3,21,4
12,18,16,2,22,4
12,19,15,3,21,4
13,19,16,2,20,4
14,19,17,1,19,4
14,20,18,0,20,4
14,19,18,1,19,4
14,20,19,0,19,5
15,20,20,0,20,5
16,20,21,0,21,5
16,19,22,0,21,4
16,18,21,0,21,5
16,19,22,0,21,4
16,20,21,0,21,3
17,20,20,0,20,3
17,19,19,0,20,4
17,20,18,0,21,4
17,21,19,0,21,5
17,22,19,1,21,5
17,21,20,0,21,5
17,22,21,0,21,5
17,23,21,1,20,5
17,24,22,2,20,5
16,24,23,3,20,5
16,25,22,2,20,5
16,25,23,3,20,5
16,25,24,4,20,5
16,25,23,4,20,5
16,25,23,3,20,5
16,25,22,2,20,5
16,25,23,3,20,5
16,25,24,4,20,5
16,25,23,4,20,5
16,25,23,5,20,5
16,25,22,4,20,4
16,25,21,4,19,4
16,25,21,3,18,4
16,25,20,4,18,3
16,25,19,3,18,4
16,25,20,4,18,3
16,25,21,3,18,2
16,25,20,2,18,3
16,25,21,3,18,4
16,25,20,2,18,3
16,25,21,3,18,4
16,25,20,2,18,3
16,25,19,3,17,3
16,25,19,2,17,4
16,25,20,3,17,5
16,25,21,4,17,6
16,25,21,5,17,7
16,25,22,5,16,7
16,25,22,4,16,8
16,25,22,3,16,7
16,25,21,4,15,7
16,25,21,3,16,7
16,25,20,4,16,6
16,25,19,5,15,6
16,25,19,4,14,6
16,25,18,3,14,7
16,25,17,4,15,7
16,25,18,5,16,7
16,25,17,4,16,8
16,25,16,5,16,7
16,25,15,5,17,7
16,26,16,4,16,7
16,26,15,4,16,8
15,26,16,3,16,8
15,27,15,3,17,8
15,27,16,2,17,9
15,26,17,1,17,10
15,27,17,2,18,10
15,28,17,3,17,10
15,29,17,4,17,11
15,28,16,4,18,11
16,28,17,5,17,11
16,27,17,6,16,11
16,26,18,7,16,12
16,27,19,8,15,12
16,26,18,9,16,12
16,27,17,10,15,12
16,26,18,11,14,12
