Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
7,14,7,2,7,5
13,11,1,27,6,6
12,11,1,26,7,6
11,11,1,27,7,5
10,11,1,26,7,5
9,11,1,25,7,5
8,11,1,24,7,5
8,12,1,23,7,5
7,12,1,24,7,5
8,12,1,23,7,5
9,12,1,22,7,5
10,12,1,21,7,5
11,12,2,21,7,5
11,12,3,22,7,5
11,12,4,22,7,5
11,12,4,23,7,5
11,12,3,23,7,5
11,12,2,23,7,5
11,12,3,22,7,5
11,12,3,21,7,5
11,12,4,20,7,5
11,12,3,20,7,5
11,12,2,19,7,5
11,12,3,20,7,5
11,12,4,19,7,5
11,12,3,18,7,5
11,12,4,17,7,5
11,12,5,18,7,5
11,12,4,17,7,5
11,12,3,16,7,5
11,12,4,15,7,5
11,12,3,14,7,5
11,12,4,15,7,5
11,12,5,16,7,5
11,12,4,15,7,5
11,12,3,14,7,5
11,12,4,13,7,5
11,12,5,12,7,5
11,12,6,11,7,5
11,11,6,10,7,5
10,11,5,10,7,5
9,11,5,9,7,5
8,11,6,9,7,5
9,11,7,9,7,5
10,11,6,8,7,5
9,11,5,8,7,5
8,11,4,7,7,5
8,10,5,6,7,5
7,10,5,5,7,5
6,10,5,4,7,5
6,11,4,5,7,5
5,11,5,4,7,5
5,11,4,5,7,5
5,12,5,4,7,5
5,12,4,3,7,5
4,12,4,4,7,5
4,12,3,4,7,5
3,12,4,3,7,5
3,13,4,4,7,5
4,13,4,5,7,5
4,13,5,4,7,5
4,14,4,5,7,5
4,14,5,4,7,5
4,13,4,3,7,5
4,13,3,3,7,5
4,14,4,2,7,5
4,14,4,3,7,5
4,14,5,3,7,5
4,15,5,2,7,5
5,15,4,2,7,5
4,15,4,3,7,5
4,15,5,3,7,5
4,16,5,4,7,5
4,15,6,5,7,5
5,15,5,5,7,5
5,15,5,6,7,5
5,15,5,5,7,5
5,15,6,5,7,5
6,15,6,6,7,5
6,15,5,5,7,5
5,15,6,5,7,5
5,14,5,5,7,5
5,14,5,6,7,5
5,14,6,6,7,5
5,13,5,5,7,5
5,13,5,4,7,5
5,13,4,3,7,5
5,14,3,3,7,5
5,15,4,2,7,5
5,16,5,2,7,5
5,16,5,3,7,5
5,16,5,2,7,5
5,16,5,1,7,5
5,16,6,2,7,5
5,17,7,1,7,5
5,16,7,2,7,5
5,17,7,2,7,5
5,16,7,2,7,5
5,15,7,2,7,5
5,14,7,2,7,5
6,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
7,14,7,2,7,5
