Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,9,15,12,15,12
20,15,23,15,13,7
21,15,22,14,13,7
21,14,21,13,13,7
21,14,20,12,13,7
21,13,21,11,13,7
21,13,20,12,13,7
20,13,19,13,13,7
20,13,20,12,13,7
20,13,21,11,13,7
20,12,22,12,13,7
21,12,21,11,13,7
21,12,20,12,13,7
21,12,19,13,13,7
22,12,20,14,13,7
22,13,19,15,13,7
23,13,18,16,13,7
24,13,17,17,13,7
23,13,16,16,13,7
24,13,15,15,13,7
23,13,14,15,13,7
24,13,13,15,13,7
25,13,12,15,13,6
26,13,11,14,14,6
26,14,12,13,14,5
27,14,13,14,14,6
27,14,14,15,14,7
28,14,14,14,13,7
28,14,13,14,13,7
28,14,12,14,13,6
28,14,13,13,14,6
28,15,14,14,14,5
28,14,14,13,13,5
28,15,15,13,12,5
28,16,15,14,13,5
27,16,14,13,12,5
28,16,15,13,12,6
28,15,15,12,13,6
28,16,15,13,14,6
28,15,15,12,15,6
27,15,15,13,15,7
26,15,15,12,15,8
25,15,15,11,15,9
26,15,14,10,15,10
27,15,14,9,15,9
27,14,14,8,15,10
26,14,13,9,15,11
26,13,14,8,15,11
27,13,13,9,15,11
28,13,14,8,15,11
28,12,15,7,15,11
28,11,14,7,14,11
27,11,14,8,14,12
26,11,15,9,14,13
26,10,14,8,14,12
27,10,15,9,15,12
28,10,14,10,15,12
28,10,15,10,15,12
28,10,15,9,15,12
28,9,14,8,15,12
28,9,15,9,15,12
28,9,16,10,15,12
28,9,17,9,15,12
28,9,17,8,15,12
28,9,18,9,15,12
28,9,18,8,15,12
28,9,17,9,15,12
28,9,17,10,15,12
28,9,16,10,15,12
28,9,15,9,15,12
28,9,16,10,15,12
28,9,15,9,15,12
28,9,16,10,15,12
28,9,15,9,15,12
28,9,14,10,15,12
28,9,15,10,15,12
28,9,14,10,15,12
28,9,15,10,15,12
28,9,15,9,15,12
28,9,16,10,15,12
28,9,15,11,15,12
28,9,15,10,15,12
28,9,15,9,15,12
28,9,14,10,15,12
28,9,15,10,15,12
28,9,15,11,15,12
28,9,15,10,15,12
28,9,15,11,15,12
28,9,14,11,15,12
28,9,13,12,15,12
28,9,13,13,15,12
28,9,14,12,15,12
28,9,15,12,15,12
