Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
20,17,12,16,12,16
22,26,21,2,14,14
23,26,20,1,14,15
22,26,19,0,13,15
21,26,18,0,12,15
21,25,19,0,12,16
20,25,20,0,12,16
20,25,21,0,12,16
20,24,20,0,12,16
20,24,19,0,12,16
21,24,18,0,12,16
20,24,18,1,12,16
20,23,18,2,12,16
20,22,18,3,12,16
21,22,17,3,12,16
22,22,17,2,12,16
21,22,17,1,12,16
21,21,18,1,12,16
20,21,17,1,12,16
20,20,18,1,12,16
19,20,19,1,12,16
19,20,18,0,12,16
18,20,19,0,12,16
18,21,20,0,12,16
18,20,20,1,12,16
18,19,21,2,12,16
18,18,20,1,12,16
19,18,21,2,12,16
20,18,20,1,12,16
20,18,19,0,12,16
20,17,18,0,12,16
20,17,18,1,12,16
20,17,17,1,12,16
20,17,18,1,12,16
20,17,19,1,12,16
20,17,18,2,12,16
20,17,19,2,12,16
20,17,18,1,12,16
20,17,17,1,12,16
20,17,18,1,12,16
20,17,18,2,12,16
20,17,19,2,12,16
20,17,18,1,12,16
20,17,19,1,12,16
20,17,18,2,12,16
20,17,17,2,12,16
20,17,17,1,12,16
20,17,18,1,12,16
20,17,19,1,12,16
20,17,18,2,12,16
20,17,19,2,12,16
20,17,18,3,12,16
20,17,17,3,12,16
20,17,18,3,12,16
20,17,17,3,12,16
20,17,17,2,12,16
20,17,17,3,12,16
20,17,18,3,12,16
20,17,17,3,12,16
20,17,17,4,12,16
20,17,18,3,12,16
20,17,19,3,12,16
20,17,20,4,12,16
20,17,19,5,12,16
20,17,20,6,12,16
20,17,19,5,12,16
20,17,20,6,12,16
20,17,21,7,12,16
20,17,20,8,12,16
20,17,19,7,12,16
20,17,18,8,12,16
20,17,17,9,12,16
20,17,16,8,12,16
20,17,15,7,12,16
20,17,14,6,12,16
20,17,13,5,12,16
20,17,14,6,12,16
20,17,13,5,12,16
20,17,12,4,12,16
20,17,11,4,12,16
20,17,12,3,12,16
20,17,11,3,12,16
20,17,10,4,12,16
20,17,11,5,12,16
20,17,10,6,12,16
20,17,11,5,12,16
20,17,12,4,12,16
20,17,11,4,12,16
20,17,12,3,12,16
20,17,12,4,12,16
20,17,13,4,12,16
20,17,14,5,12,16
20,17,13,6,12,16
20,17,12,7,12,16
20,17,13,7,12,16
20,17,12,8,12,16
20,17,13,8,12,16
20,17,14,9,12,16
20,17,15,10,12,16
20,17,14,11,12,16
20,17,13,10,12,16
20,17,14,11,12,16
20,17,13,12,12,16
20,17,12,13,12,16
20,17,11,13,12,16
20,17,10,14,12,16
20,17,11,15,12,16
20,17,12,14,12,16
20,17,13,14,12,16
20,17,12,13,12,16
20,17,12,14,12,16
20,17,13,14,12,16
20,17,14,15,12,16
20,17,13,15,12,16
20,17,14,16,12,16
20,17,14,17,12,16
20,17,13,16,12,16
20,17,14,16,12,16
20,17,13,16,12,16
20,17,13,15,12,16
20,17,14,16,12,16
20,17,14,17,12,16
20,17,15,18,12,16
20,17,16,18,12,16
20,17,15,19,12,16
20,17,14,19,12,16
20,17,14,18,12,16
20,17,14,17,12,16
20,17,15,16,12,16
20,17,14,15,12,16
20,17,14,16,12,16
20,17,14,15,12,16
20,17,14,16,12,16
20,17,14,17,12,16
20,17,15,16,12,16
20,17,14,15,12,16
20,17,13,15,12,16
20,17,12,16,12,16
