Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,24,2,20,2,20
23,14,12,29,5,21
22,14,13,29,6,21
22,15,14,29,7,21
22,14,14,28,8,21
22,15,15,27,7,21
21,15,14,28,7,20
21,16,13,29,8,20
21,17,12,29,7,20
21,16,11,29,6,20
21,17,10,29,5,20
21,16,11,29,4,20
21,17,11,28,3,20
21,16,10,27,2,20
21,17,9,28,2,20
21,18,8,27,2,20
21,17,7,28,2,20
20,17,8,27,2,20
20,16,7,28,2,20
20,17,6,29,2,20
20,18,5,29,2,20
19,18,5,28,2,20
19,19,6,27,2,20
19,20,5,26,2,20
19,19,4,27,2,20
19,20,5,26,2,20
18,20,4,25,2,20
18,21,3,26,2,20
19,21,4,25,2,20
18,21,5,24,2,20
18,22,6,23,2,20
19,22,5,22,2,20
19,22,4,23,2,20
19,23,3,22,2,20
19,22,2,23,2,20
19,23,3,23,2,20
19,23,2,24,2,20
18,23,1,24,2,20
17,23,1,23,2,20
17,23,1,22,2,20
16,23,2,22,2,20
17,23,1,22,2,20
18,23,1,23,2,20
18,23,1,24,2,20
18,24,2,24,2,20
18,24,1,24,2,20
18,24,1,23,2,20
17,24,1,24,2,20
17,24,1,23,2,20
17,23,2,23,2,20
17,23,3,23,2,20
17,23,2,24,2,20
17,24,2,23,2,20
18,24,3,23,2,20
18,23,2,24,2,20
19,23,1,24,2,20
20,23,1,23,2,20
20,23,1,24,2,20
20,24,1,23,2,20
21,24,1,24,2,20
21,24,1,25,2,20
21,24,1,24,2,20
21,24,1,23,2,20
22,24,1,22,2,20
21,24,1,23,2,20
20,24,2,23,2,20
21,24,3,23,2,20
22,24,2,22,2,20
23,24,2,21,2,20
24,24,2,20,2,20
