Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,16,28,16,26,18
24,16,8,18,19,18
24,17,8,19,20,18
24,18,9,20,20,17
25,18,10,21,20,18
25,19,11,22,20,18
24,19,10,21,21,18
23,19,11,20,21,19
23,20,12,19,21,19
24,20,12,18,21,20
23,20,13,18,21,20
24,20,13,19,21,20
24,19,14,19,21,20
24,19,14,20,21,21
24,18,14,21,22,21
24,19,15,20,22,20
24,18,15,19,22,21
24,17,15,18,22,20
24,18,15,19,22,19
23,18,15,18,22,20
23,18,15,19,23,20
22,18,15,18,23,20
23,18,15,19,22,20
23,19,16,19,23,20
22,19,17,19,23,20
23,19,18,18,22,20
22,19,18,17,23,20
22,18,19,16,23,19
23,18,20,15,22,19
24,18,21,16,22,18
24,17,22,17,23,18
24,17,21,18,24,18
24,16,21,17,24,17
24,17,22,17,24,18
23,17,21,16,24,18
24,17,20,17,25,18
24,16,21,18,26,18
24,15,21,17,26,18
23,15,22,16,26,18
22,15,23,17,26,18
23,15,24,16,26,18
23,16,23,17,26,18
23,16,24,16,26,18
23,16,25,15,26,18
22,16,26,14,26,18
21,16,26,15,26,18
22,16,27,15,26,18
23,16,26,14,26,18
22,16,27,14,26,18
21,16,26,15,26,18
20,16,26,16,26,18
20,16,25,16,26,18
20,16,26,17,26,18
19,16,25,17,26,18
18,16,26,16,26,18
18,16,27,16,26,18
18,16,26,16,26,18
18,16,25,16,26,18
18,16,26,15,26,18
19,16,27,15,26,18
19,15,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
19,16,28,16,26,18
