Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
17,13,5,13,8,26
23,10,9,5,8,26
23,10,8,5,8,26
23,10,8,4,8,26
23,10,9,3,8,26
23,10,8,4,8,26
23,10,9,3,8,26
23,10,10,2,8,26
23,10,9,2,8,26
23,10,8,2,8,26
23,10,7,3,8,26
23,10,6,2,8,26
23,10,5,3,8,26
23,10,6,4,8,26
23,10,5,3,8,26
23,10,4,2,8,26
23,10,4,3,8,26
23,10,4,4,8,26
23,10,3,4,8,26
23,10,3,3,8,26
23,10,4,3,8,26
23,10,5,3,8,26
23,10,4,2,8,26
23,10,3,2,8,26
23,10,3,1,8,26
23,10,4,2,8,26
23,10,5,2,8,26
23,10,6,2,8,26
23,10,7,3,8,26
23,10,8,2,8,26
23,10,9,3,8,26
23,10,10,2,8,26
23,10,10,3,8,26
23,10,9,4,8,26
23,10,8,4,8,26
23,10,7,3,8,26
23,10,8,4,8,26
23,10,7,3,8,26
23,10,8,4,8,26
23,10,7,3,8,26
23,10,6,2,8,26
23,10,7,3,8,26
23,10,6,2,8,26
23,10,5,1,8,26
23,10,6,1,8,26
23,10,6,0,8,26
23,10,7,0,8,26
23,10,8,0,8,26
23,10,9,0,8,26
23,10,10,0,8,26
23,10,10,1,8,26
23,10,9,1,8,26
23,10,10,0,8,26
23,10,9,0,8,26
23,10,8,0,8,26
23,10,9,0,8,26
23,10,8,0,8,26
23,10,9,0,8,26
23,10,8,0,8,26
23,10,9,0,8,26
23,10,8,0,8,26
23,10,9,0,8,26
23,10,8,0,8,26
23,10,7,0,8,26
23,10,7,1,8,26
23,10,8,2,8,26
23,10,7,3,8,26
23,10,8,4,8,26
23,10,7,3,8,26
23,10,8,4,8,26
23,10,9,5,8,26
23,10,8,5,8,26
23,10,8,4,8,26
23,10,7,3,8,26
23,10,8,2,8,26
23,10,9,1,8,26
23,10,8,2,8,26
23,10,9,3,8,26
23,10,10,4,8,26
23,10,11,5,8,26
23,10,10,6,8,26
23,10,9,5,8,26
23,10,10,5,8,26
23,10,9,4,8,26
23,10,10,4,8,26
23,10,9,3,8,26
23,10,8,4,8,26
23,10,9,3,8,26
23,10,10,2,8,26
23,10,10,3,8,26
23,10,11,4,8,26
23,10,10,3,8,26
23,10,9,2,8,26
23,10,8,2,8,26
23,10,9,3,8,26
23,10,8,4,8,26
23,10,9,3,8,26
23,10,10,2,8,26
23,10,11,2,8,26
23,10,12,3,8,26
23,10,13,4,8,26
23,10,12,5,8,26
23,10,13,6,8,26
23,10,12,7,8,26
23,10,13,8,8,26
23,10,12,9,8,26
23,10,11,8,8,26
23,10,12,9,8,26
23,10,13,10,8,26
23,10,12,9,8,26
23,10,13,10,8,26
23,10,12,9,8,26
23,10,11,8,8,26
23,10,10,7,8,26
23,10,9,8,8,26
23,10,8,9,8,26
23,10,9,10,8,26
23,10,10,11,8,26
22,10,9,12,8,26
22,11,8,12,8,26
22,10,7,12,8,26
22,11,6,11,8,26
22,11,5,12,8,26
22,12,5,13,8,26
22,11,5,13,8,26
22,10,5,13,8,26
21,10,5,13,8,26
20,10,5,13,8,26
19,10,5,13,8,26
19,9,5,13,8,26
19,10,5,13,8,26
19,11,5,13,8,26
18,11,5,13,8,26
18,12,5,13,8,26
17,12,5,13,8,26
17,11,5,13,8,26
17,10,5,13,8,26
17,11,5,13,8,26
17,12,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
17,13,5,13,8,26
