Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
8,20,20,22,20,22
21,4,4,25,26,25
20,4,4,24,27,25
19,4,4,23,27,26
19,5,5,22,27,25
18,5,6,21,27,24
18,4,5,22,26,24
18,5,6,21,26,23
17,5,5,22,25,23
17,6,6,21,25,22
17,7,7,20,24,22
16,7,6,21,25,22
16,8,5,22,24,22
15,8,6,22,25,22
15,9,6,21,25,21
15,8,6,20,26,21
15,7,7,19,25,21
15,8,6,20,24,21
14,8,5,21,23,21
13,8,5,22,22,21
13,7,6,22,22,20
12,7,5,21,23,20
12,6,6,22,22,20
12,5,5,21,21,20
12,4,6,20,21,21
12,3,7,19,21,21
11,3,8,18,21,21
11,4,9,17,21,21
10,4,8,18,21,21
10,5,7,19,21,21
10,6,8,20,21,21
10,5,9,19,21,21
10,4,10,20,21,21
10,4,9,21,21,21
10,3,9,20,21,22
10,4,10,21,20,22
10,4,11,22,20,22
10,5,11,23,20,22
11,5,12,23,20,22
10,5,12,22,20,22
9,5,12,21,20,22
9,6,13,20,20,22
9,7,14,19,20,22
8,7,13,20,20,22
7,7,12,21,20,22
8,7,11,22,20,22
9,7,11,21,20,22
8,7,10,22,20,22
8,8,11,22,20,22
7,8,11,23,20,22
8,8,11,24,20,22
7,8,11,25,20,22
7,9,12,24,20,22
6,9,12,25,20,22
5,9,13,24,20,22
4,9,14,24,20,22
3,9,14,23,20,22
2,9,15,23,20,22
3,9,15,22,20,22
4,9,16,21,20,22
5,9,17,20,20,22
4,9,18,20,20,22
4,10,18,19,20,22
5,10,17,19,20,22
5,11,18,19,20,22
6,11,18,18,20,22
7,11,18,19,20,22
8,11,17,19,20,22
7,11,16,19,20,22
7,12,17,20,20,22
7,13,16,20,20,22
7,14,17,19,20,22
7,15,18,19,20,22
8,15,18,18,20,22
8,16,19,18,20,22
8,17,20,18,20,22
9,17,20,19,20,22
8,17,21,20,20,22
7,17,21,19,20,22
8,17,21,20,20,22
8,18,21,19,20,22
7,18,22,19,20,22
8,18,23,19,20,22
8,19,22,20,20,22
8,20,23,20,20,22
8,20,22,21,20,22
7,20,21,20,20,22
7,20,21,19,20,22
7,19,21,20,20,22
7,20,21,21,20,22
8,20,20,22,20,22
