Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,12,2,19,1,23
27,12,3,12,1,23
27,12,4,13,1,23
27,12,5,14,1,23
27,12,6,15,1,23
27,12,5,15,1,23
27,12,5,14,1,23
27,12,4,15,1,23
27,12,5,16,1,23
27,12,5,15,1,23
27,12,5,16,1,23
27,12,5,15,1,23
27,12,5,14,1,23
27,12,6,13,1,23
27,12,5,13,1,23
27,12,6,13,1,23
27,12,6,14,1,23
27,12,7,14,1,23
27,12,8,15,1,23
27,12,7,16,1,23
27,12,8,17,1,23
27,12,9,18,1,23
27,12,8,17,1,23
27,12,9,18,1,23
27,12,8,19,1,23
27,12,7,18,1,23
27,12,6,19,1,23
27,12,7,20,1,23
27,12,6,19,1,23
27,12,5,18,1,23
27,12,6,18,1,23
27,12,6,19,1,23
27,12,5,20,1,23
27,12,4,20,1,23
27,12,3,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
27,12,2,19,1,23
