Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,19,4,19,2,17
14,21,15,13,2,17
14,22,14,14,2,17
14,22,13,13,2,17
13,22,14,14,2,17
13,23,13,15,2,17
13,23,14,16,2,17
13,24,13,15,2,17
13,24,14,16,2,17
13,25,13,17,2,17
13,25,13,16,2,17
13,25,14,17,2,17
14,25,14,18,2,17
14,25,13,19,2,17
14,24,14,18,2,17
14,24,13,17,2,17
15,24,13,18,2,17
16,24,12,17,2,17
16,23,12,18,2,17
15,23,11,17,2,17
14,23,10,17,2,17
15,23,10,18,2,17
14,23,9,17,2,17
15,23,9,18,2,17
16,23,8,19,2,17
16,22,9,19,2,17
16,21,9,18,2,17
16,20,8,19,2,17
15,20,7,19,2,17
16,20,6,19,2,17
15,20,7,19,2,17
14,20,8,19,2,17
13,20,8,18,2,17
13,19,7,17,2,17
12,19,7,16,2,17
13,19,6,15,2,17
12,19,7,16,2,17
11,19,8,17,2,17
12,19,7,17,2,17
12,18,7,16,2,17
11,18,8,17,2,17
12,18,8,16,2,17
11,18,7,17,2,17
12,18,6,17,2,17
11,18,6,18,2,17
11,18,5,19,2,17
11,19,6,19,2,17
11,19,7,19,2,17
11,19,6,19,2,17
11,19,7,19,2,17
11,19,7,18,2,17
11,18,6,19,2,17
11,19,5,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
11,19,4,19,2,17
