Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,5,26,4,26,4
24,26,21,6,6,9
23,25,20,6,7,10
22,24,19,6,8,11
21,23,18,6,9,12
20,22,17,7,10,13
19,21,16,8,11,14
18,20,15,9,12,15
17,19,14,10,13,16
18,18,14,11,14,17
19,17,15,12,15,18
20,16,16,13,16,17
21,15,17,14,17,18
20,14,18,15,18,19
19,13,19,16,19,20
19,14,19,17,18,21
19,15,19,18,17,22
19,16,18,19,16,22
18,17,17,20,15,23
17,18,16,21,14,24
16,19,15,22,13,25
15,20,14,23,12,26
14,21,13,24,11,27
13,22,12,25,10,28
12,23,11,26,9,29
11,24,10,27,8,29
11,25,9,28,7,28
12,26,8,27,6,27
11,27,7,26,5,26
10,26,6,27,4,25
9,27,5,26,3,24
8,26,4,25,2,23
7,25,3,24,3,22
6,26,4,23,4,21
5,27,5,22,5,20
5,26,5,21,6,19
5,25,5,20,7,18
5,24,6,19,8,17
6,23,7,18,9,16
7,22,8,17,10,15
8,21,9,16,11,14
9,20,10,15,12,13
10,19,11,14,13,12
11,18,12,13,14,11
12,17,13,12,15,10
13,16,14,11,16,9
14,15,15,10,17,8
15,14,16,9,18,7
16,13,17,8,19,6
17,12,18,7,20,5
18,11,19,6,21,4
19,10,20,5,22,3
19,9,21,4,23,2
18,8,22,3,24,1
19,7,23,2,25,2
20,6,24,3,26,3
21,5,25,4,27,4
22,4,26,5,27,5
23,5,26,4,26,4
