Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,16,26,16,26,16
10,27,22,7,26,13
11,26,23,8,25,14
12,25,24,9,24,15
13,24,23,9,23,16
14,23,22,10,23,17
15,22,22,10,22,18
15,21,21,9,21,19
15,20,20,9,20,20
15,19,19,9,19,20
14,18,19,9,18,19
14,17,19,9,17,19
13,16,19,8,16,18
12,15,19,9,15,17
11,14,19,9,14,16
10,13,19,9,13,15
9,12,19,9,12,14
8,11,19,9,11,13
7,10,19,9,10,12
6,9,19,9,9,11
7,8,19,8,8,10
8,7,19,9,7,9
9,6,19,8,8,8
10,5,19,7,9,7
11,4,19,6,10,6
12,3,18,5,11,5
13,2,18,4,12,4
14,1,18,4,12,3
15,0,18,4,13,2
16,0,19,5,14,1
17,1,20,6,15,0
18,2,21,7,16,1
19,3,22,8,17,2
20,4,23,9,18,3
21,5,24,9,19,4
22,6,25,9,20,5
23,7,26,10,21,6
24,8,27,11,22,7
25,9,27,12,23,8
26,10,27,13,24,9
27,11,26,14,25,10
28,12,26,14,26,9
27,13,25,15,27,9
26,14,24,16,27,10
25,15,24,17,26,11
24,16,25,18,26,12
24,17,25,19,25,13
25,18,25,20,24,14
24,19,24,21,25,15
23,20,25,22,24,16
24,21,26,23,23,17
25,22,26,24,24,18
26,23,25,25,25,19
25,24,24,26,26,20
24,25,23,27,25,21
23,26,22,28,24,22
22,27,23,28,23,23
23,28,23,27,22,24
23,27,23,26,23,23
23,26,22,25,22,22
22,25,21,24,23,21
21,24,22,23,24,20
22,23,23,22,25,19
23,22,24,21,26,18
24,21,25,20,27,17
25,20,26,19,28,16
26,19,27,18,27,15
27,18,26,17,26,14
26,17,27,16,27,15
27,16,26,16,26,16
