Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
16,27,17,28,17,28
5,8,3,28,7,3
4,9,3,28,6,4
3,10,4,28,5,5
4,11,5,28,4,6
5,12,4,28,4,7
4,13,5,28,5,8
3,14,6,28,4,9
4,15,6,28,3,10
5,16,6,28,4,11
6,17,5,28,5,12
6,18,4,28,4,13
5,19,3,28,3,14
4,20,3,28,4,15
3,21,4,28,4,16
4,22,5,28,3,17
5,23,4,28,3,18
4,24,3,28,4,19
3,25,4,28,4,20
4,26,5,28,3,21
5,27,4,28,4,22
4,28,3,27,5,23
3,27,4,26,6,23
4,26,5,25,7,22
5,25,4,24,8,21
4,24,3,23,9,22
3,23,4,22,8,23
4,22,5,23,9,24
5,23,6,23,10,23
6,23,7,22,11,24
7,22,8,21,12,24
8,21,9,22,11,25
9,22,10,23,12,26
10,23,11,24,13,26
11,24,12,25,14,27
12,25,13,26,15,28
13,26,14,27,16,29
14,27,15,28,17,28
15,28,16,27,18,27
16,27,17,28,17,28
