Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,2,25,1,25,1
14,15,16,15,17,8
15,15,16,14,16,9
16,14,15,13,15,9
15,13,14,12,16,8
14,12,15,11,16,7
15,11,15,10,15,6
15,10,14,9,14,5
14,9,13,8,15,4
13,8,14,7,16,4
14,7,15,6,17,3
15,6,16,5,18,2
16,5,17,4,19,1
17,4,18,3,20,0
18,3,19,2,21,0
19,2,20,1,22,1
20,1,21,2,23,2
21,2,22,1,24,3
22,1,23,2,25,4
23,2,24,3,26,5
24,3,25,4,27,6
25,4,26,5,27,7
26,5,26,6,26,8
26,6,26,7,25,9
26,7,26,8,24,10
26,8,25,9,23,9
25,9,24,10,22,8
24,10,23,9,21,7
23,9,22,8,20,6
22,8,21,7,19,5
21,7,20,6,18,4
20,6,19,5,17,3
19,5,18,4,16,2
18,4,17,3,15,1
17,3,16,2,14,0
16,2,15,1,13,1
15,1,14,2,12,2
14,2,13,1,11,3
13,1,12,2,10,4
12,2,11,3,9,5
11,3,10,4,8,6
10,4,9,5,7,7
9,5,8,6,6,8
8,6,7,7,5,9
7,7,6,8,4,10
6,8,5,9,3,11
5,9,4,10,2,12
4,10,3,11,1,13
3,11,2,12,2,14
2,12,3,13,3,15
3,13,2,14,4,16
2,14,3,15,5,17
3,15,4,16,6,18
4,16,5,17,7,19
5,17,6,18,8,20
6,18,7,19,9,21
7,19,8,20,10,22
8,20,9,21,11,23
9,21,10,22,12,24
10,22,11,23,13,25
11,23,12,24,14,26
12,24,13,25,15,27
13,25,14,26,16,28
14,26,15,27,17,29
15,27,16,28,18,28
16,28,17,27,19,27
17,27,18,28,20,26
18,28,19,27,21,25
19,27,20,26,22,24
20,26,21,25,23,23
21,25,22,24,24,22
22,24,23,23,25,21
23,23,24,22,26,20
24,22,25,21,27,19
25,21,26,20,28,18
26,20,27,19,27,17
27,19,26,18,26,16
26,18,27,17,25,15
27,17,26,16,24,14
26,16,25,15,23,15
25,15,24,16,22,16
24,16,23,15,21,15
23,15,22,16,20,16
22,16,21,15,19,17
21,15,20,16,18,18
20,16,19,17,17,19
19,17,18,18,16,20
18,18,17,19,15,21
17,19,16,20,14,22
16,20,15,21,13,23
15,21,14,22,12,24
14,22,13,23,11,25
13,23,12,24,10,26
12,24,11,25,9,27
11,25,10,26,8,28
10,26,9,27,7,29
9,27,8,28,6,28
8,28,7,27,5,27
7,27,6,28,4,26
6,28,5,27,3,25
5,27,4,26,2,24
4,26,3,25,1,23
3,25,2,24,2,22
2,24,3,23,3,21
3,23,2,22,4,20
2,22,3,21,5,19
3,21,4,20,6,18
4,20,5,19,7,17
5,19,6,18,8,16
6,18,7,17,9,15
7,17,8,16,10,14
8,16,9,15,11,13
9,15,10,14,12,12
10,14,11,13,13,11
11,13,12,12,14,10
12,12,13,11,15,9
13,11,14,10,16,8
14,10,15,9,17,7
15,9,16,8,18,6
16,8,17,7,19,5
17,7,18,6,20,4
18,6,19,5,21,3
19,5,20,4,22,2
20,4,21,3,23,1
21,3,22,2,24,0
22,2,23,1,25,1
23,1,24,2,26,2
24,2,25,1,25,1
