Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
8,2,8,1,8,1
11,16,25,5,3,5
12,15,24,6,4,6
13,14,25,5,5,7
13,13,26,4,6,8
13,12,27,3,7,9
14,11,27,2,8,10
15,10,27,1,9,11
16,9,27,1,10,10
17,8,27,1,11,10
18,7,27,1,12,9
19,6,27,1,13,8
20,5,27,1,14,7
21,4,27,1,15,6
22,3,27,1,16,5
23,2,27,1,17,4
24,1,27,2,18,3
25,2,27,3,19,2
26,3,27,2,20,2
27,2,26,1,21,3
26,1,25,2,22,4
25,2,24,3,21,5
24,3,23,4,20,6
23,4,22,5,19,7
22,5,21,6,18,8
21,6,20,7,17,9
20,7,19,8,16,10
19,8,18,9,15,11
18,9,17,10,14,10
17,10,16,9,13,9
16,9,15,10,12,10
15,10,14,9,11,10
14,9,13,10,10,9
13,10,12,11,9,8
12,11,11,10,9,7
11,10,10,9,8,6
10,9,9,8,7,5
9,8,8,7,6,4
8,7,7,6,7,3
7,6,8,5,8,2
8,5,7,4,7,1
7,4,8,3,8,0
8,3,8,2,7,0
8,2,8,1,8,1
