Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,27,11,28,11,28
27,3,25,7,23,4
27,4,24,8,22,3
27,5,23,8,23,2
26,6,22,8,24,3
27,7,21,9,25,4
28,8,20,10,26,5
27,9,19,11,27,6
26,10,18,12,27,7
25,11,17,13,26,8
24,12,17,14,25,9
23,12,17,15,24,10
22,13,17,16,23,11
21,14,16,17,22,12
20,15,15,18,21,13
19,16,14,19,20,14
18,17,13,20,19,15
17,18,12,21,18,16
16,19,11,22,17,17
15,20,10,23,16,18
14,21,9,23,15,19
13,22,8,23,14,20
12,23,7,22,13,21
11,24,8,22,12,22
10,25,9,23,13,23
9,24,10,23,14,24
10,23,11,24,15,23
11,24,12,23,16,22
12,23,13,23,17,21
13,23,14,24,18,21
14,24,15,25,17,20
15,25,14,24,16,19
14,24,14,23,15,18
14,23,14,22,14,18
14,22,13,21,13,17
13,21,12,20,14,16
12,20,13,19,15,16
13,19,14,18,16,15
14,18,15,17,17,14
15,17,16,16,18,13
16,16,17,15,19,12
17,15,18,14,20,11
18,14,19,13,21,10
19,13,20,12,22,9
20,12,21,11,23,8
21,11,22,10,22,7
22,10,21,9,21,6
21,9,22,8,22,5
22,8,21,7,21,4
21,7,21,6,22,3
21,6,21,5,21,2
21,5,20,4,22,1
20,4,20,3,23,0
20,3,21,2,24,0
21,2,22,1,25,1
22,1,23,2,26,2
23,2,24,1,27,3
24,1,25,2,27,4
25,2,26,3,28,5
26,3,27,4,28,6
27,4,27,5,27,7
27,5,27,6,26,8
27,6,27,7,25,9
27,7,26,8,24,10
26,8,25,9,23,11
25,9,24,10,22,12
24,10,23,11,21,13
23,11,22,12,20,14
22,12,21,13,19,15
21,13,20,14,18,16
20,14,19,15,17,17
19,15,18,16,16,18
18,16,17,17,15,19
17,17,16,18,14,20
16,18,15,19,13,21
15,19,14,20,12,22
14,20,13,21,11,23
13,21,12,22,10,24
12,22,11,23,10,25
11,23,11,24,11,26
11,24,11,25,10,27
11,25,11,26,11,28
11,26,11,27,12,29
11,27,11,28,11,28
