Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,24,25,27,25,27
22,21,10,18,23,5
21,20,9,17,22,6
20,19,8,16,21,7
19,18,8,15,20,8
18,17,8,14,19,9
17,16,9,13,18,10
16,15,10,12,17,11
15,16,11,12,16,12
14,17,12,13,16,13
13,17,13,14,17,14
12,16,14,15,18,15
13,15,15,16,19,16
14,16,16,15,20,15
15,15,17,16,21,16
16,16,18,15,22,17
17,15,19,16,22,18
18,16,20,17,23,19
19,17,21,18,24,20
20,18,22,19,25,21
21,19,23,20,26,22
22,20,24,21,27,23
23,21,25,22,28,24
24,22,26,23,28,25
25,23,27,24,27,26
26,22,26,25,26,27
25,23,26,26,25,28
26,23,25,27,24,29
25,24,25,28,25,29
25,25,25,28,24,28
26,24,25,27,25,27
