Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,2,15,1,15,1
26,6,25,1,9,18
25,5,25,1,10,17
25,4,26,1,11,16
26,3,26,1,12,15
26,2,25,1,13,14
25,1,25,2,14,13
25,2,26,3,15,12
26,3,27,4,16,11
27,4,26,5,17,10
26,5,25,6,18,9
25,6,24,7,19,8
24,7,23,8,19,9
23,8,22,7,18,8
22,7,21,7,17,9
21,7,20,8,17,10
20,8,19,9,16,11
19,9,18,10,15,12
18,10,17,11,14,13
17,11,16,12,13,14
16,12,15,13,12,15
15,13,14,14,11,16
14,14,13,15,10,17
13,15,12,16,9,18
12,16,11,17,8,19
11,17,10,18,7,18
10,18,9,17,6,17
9,17,8,17,5,18
8,17,7,17,4,17
7,17,8,16,3,16
8,16,9,15,4,17
9,15,8,16,5,18
8,16,7,17,4,19
7,17,6,18,3,18
6,18,5,19,2,17
5,19,4,18,2,16
4,18,3,17,3,15
3,17,3,16,4,14
3,16,3,15,5,13
3,15,4,14,6,12
4,14,5,13,7,11
5,13,6,12,8,10
6,12,7,11,9,9
7,11,8,10,10,8
8,10,9,9,11,7
9,9,10,8,12,6
10,8,11,7,13,5
11,7,12,6,14,4
12,6,13,5,15,3
13,5,14,4,16,2
14,4,15,3,15,1
15,3,14,2,14,0
14,2,15,1,15,1
