Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
6,24,5,27,5,27
4,2,7,21,12,6
5,3,8,20,11,5
5,4,9,19,10,4
5,5,9,19,9,4
4,6,8,19,8,5
4,7,8,19,7,4
5,8,9,20,6,4
6,9,10,21,5,5
7,10,11,22,6,6
8,11,12,23,7,7
9,12,13,24,8,8
10,13,14,25,9,9
11,14,15,26,10,10
12,15,16,27,11,11
13,16,17,28,12,12
14,17,18,28,13,13
15,18,19,28,14,14
16,19,20,28,15,15
17,20,21,28,16,16
18,21,22,28,17,17
19,22,23,28,18,18
20,23,24,28,19,19
21,24,25,28,20,20
22,25,26,28,21,21
23,26,27,28,22,22
24,27,27,28,23,23
25,28,27,27,24,24
26,29,26,26,23,24
26,28,25,25,22,23
25,27,24,24,21,22
24,26,23,23,20,21
23,25,22,22,19,20
22,24,21,21,18,19
21,23,20,20,17,18
20,22,19,19,16,17
19,21,18,18,15,16
18,20,17,17,14,15
17,19,16,16,13,14
16,18,15,15,12,13
15,17,14,14,11,12
14,16,13,13,10,11
13,15,12,12,9,10
12,14,11,11,8,9
11,13,10,10,7,8
10,12,9,9,6,7
9,11,8,8,5,6
8,10,7,7,4,5
7,9,6,6,3,6
8,8,5,7,2,7
7,7,4,8,2,8
7,8,3,7,2,9
6,7,3,8,3,10
6,6,4,9,4,11
5,5,5,10,5,12
5,6,5,11,6,13
5,7,5,12,5,14
5,8,5,13,6,15
5,9,5,14,5,16
5,10,5,15,4,17
5,11,5,16,5,18
5,12,5,17,6,19
5,13,5,18,5,20
5,14,5,19,6,21
5,15,5,20,5,22
5,16,5,21,6,23
5,17,5,22,5,24
5,18,5,23,6,25
5,19,5,24,5,26
5,20,5,25,6,27
5,21,5,26,5,28
5,22,5,27,6,29
5,23,5,28,5,29
5,24,5,28,4,28
6,24,5,27,5,27
