Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
20,25,19,28,19,28
22,28,20,27,15,4
21,27,19,26,16,5
20,26,18,25,17,6
19,25,17,24,18,7
18,24,16,23,19,8
17,23,15,22,18,9
16,22,14,21,17,10
15,21,13,20,16,11
14,20,12,19,15,12
13,19,11,18,14,13
12,18,10,17,14,14
11,18,9,16,15,15
10,17,8,15,14,16
9,16,7,14,13,17
8,15,6,13,12,16
7,14,5,12,11,15
6,13,4,11,10,14
5,12,3,10,9,13
4,11,3,9,8,12
3,10,4,8,7,11
2,9,5,9,7,12
3,9,6,10,8,13
4,10,7,11,9,14
5,11,8,12,10,15
6,12,9,13,11,16
7,13,10,14,12,17
8,14,11,15,13,18
9,15,12,16,14,19
10,16,13,17,15,20
11,17,14,18,16,21
12,18,15,19,17,22
13,19,16,20,18,23
14,20,17,21,19,24
15,21,18,22,20,25
16,22,19,23,21,26
17,23,20,24,22,27
18,24,21,25,21,28
19,23,20,26,20,29
20,24,19,27,19,29
19,24,20,28,20,29
20,25,19,28,19,28
