Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
6,17,3,16,3,16
24,13,9,22,6,12
24,14,9,21,7,13
23,15,9,20,8,14
22,16,9,19,9,15
21,17,10,18,10,14
20,18,11,17,11,14
19,17,12,16,12,13
18,16,13,15,13,12
17,15,14,14,14,11
16,16,15,13,15,10
15,15,16,12,16,9
16,14,15,11,15,8
15,13,16,10,16,7
16,12,15,9,15,6
15,11,16,8,16,5
16,10,15,7,15,4
15,9,16,6,16,3
16,8,15,5,17,2
15,7,16,4,18,1
16,6,17,3,19,0
17,5,18,2,20,0
17,4,19,1,21,1
16,3,20,2,22,2
17,2,21,3,23,3
18,3,22,2,24,4
19,2,23,3,25,5
20,3,24,4,26,6
21,4,25,5,27,7
22,5,26,6,28,8
23,6,27,7,27,9
24,5,26,8,26,10
25,4,25,9,25,11
25,5,25,10,24,12
25,6,25,11,25,13
25,7,25,12,24,14
25,8,25,13,23,15
25,9,24,14,22,16
24,10,23,15,21,17
23,11,22,16,20,16
23,12,21,15,19,15
24,13,20,14,18,14
24,14,19,13,17,13
23,13,18,14,16,12
24,14,17,13,15,11
23,13,16,12,14,10
22,12,15,11,13,9
21,11,14,10,12,8
20,11,13,9,11,7
19,12,12,8,10,6
18,11,11,7,9,5
17,10,10,6,8,4
16,9,9,5,7,3
15,8,8,4,6,4
14,7,7,5,5,5
13,6,6,6,4,6
12,6,5,6,3,7
11,6,4,6,2,8
10,6,3,7,1,9
9,7,2,8,2,10
8,8,3,9,3,11
7,8,4,10,4,12
6,7,5,11,5,13
5,6,6,12,6,14
6,7,5,13,5,15
6,8,6,14,6,16
6,9,6,15,5,17
6,10,6,16,6,18
6,11,6,17,5,19
6,12,6,18,4,20
6,13,5,19,3,19
5,14,4,18,2,18
6,15,3,17,1,17
7,16,2,16,1,16
6,16,2,16,2,15
6,17,3,16,3,16
