Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,13,27,14,27,14
16,24,18,12,21,5
17,23,19,11,20,6
18,22,19,10,19,6
19,21,19,9,18,5
19,20,19,8,19,4
19,19,19,7,18,3
19,18,19,6,17,2
19,17,18,5,16,2
19,16,17,4,15,1
20,15,16,3,14,0
19,14,15,2,13,0
18,13,14,1,12,1
17,12,13,2,11,2
17,11,12,3,10,3
18,10,11,4,9,4
17,9,10,5,8,5
16,8,9,6,7,6
15,7,8,7,6,7
14,7,7,7,5,8
13,7,6,7,4,9
12,7,5,8,3,10
11,8,4,9,2,11
10,9,3,10,3,12
9,10,4,11,4,13
8,10,5,12,5,14
7,9,6,13,6,15
6,10,7,14,7,16
7,11,6,15,6,17
6,12,7,16,7,18
7,13,6,17,6,19
6,14,7,18,7,20
7,15,6,19,6,21
6,16,7,20,7,22
7,17,6,21,8,23
6,18,7,22,9,24
7,19,8,23,10,25
8,20,9,24,11,26
9,21,10,25,12,27
10,22,11,26,13,28
11,23,12,27,14,29
12,24,13,28,15,28
11,25,14,27,16,27
10,26,15,26,17,26
11,26,16,26,18,25
12,27,17,26,19,26
12,26,18,27,20,25
12,27,19,26,21,24
13,28,20,25,22,23
14,27,21,24,23,22
15,26,22,23,23,21
16,25,22,22,22,20
17,24,21,21,21,19
18,23,20,20,20,18
19,24,19,19,19,17
19,23,19,18,20,16
19,22,19,17,21,15
19,21,20,16,22,14
20,20,21,15,23,13
21,19,22,14,24,12
22,18,23,13,25,11
23,17,24,12,26,10
24,16,25,11,27,11
24,15,26,12,28,12
23,14,27,13,28,13
24,13,27,14,27,14
