Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,23,25,22,23,28
20,13,23,11,21,27
21,12,24,10,20,26
22,11,25,10,21,25
23,10,26,11,22,24
24,11,26,12,23,23
25,12,26,13,24,22
26,13,25,14,25,21
25,14,24,15,25,20
24,15,25,16,24,20
25,16,24,17,23,21
24,17,24,18,24,22
24,18,24,19,23,23
24,19,23,20,24,24
23,20,22,21,23,25
22,21,23,22,22,26
23,22,22,23,21,27
22,23,22,24,22,28
22,24,23,23,21,29
23,23,24,22,22,28
24,22,23,23,23,27
23,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
25,22,24,23,23,27
24,23,23,24,24,28
23,24,24,23,23,29
24,23,25,22,23,28
