Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
22,17,23,16,23,16
11,8,22,22,25,26
12,9,23,23,24,27
13,10,23,23,23,28
14,11,22,23,22,28
15,12,22,23,21,28
16,13,22,23,20,28
17,14,22,23,19,28
18,15,22,23,18,27
19,16,22,23,18,26
20,17,22,23,17,25
21,18,22,23,16,24
22,19,23,23,17,23
23,20,22,23,18,22
24,21,21,22,17,21
23,22,20,21,16,20
22,21,19,21,15,19
21,21,18,20,15,18
20,20,17,19,14,17
19,19,16,18,13,16
18,18,15,17,12,15
17,17,14,16,11,14
16,16,13,15,10,13
15,15,12,14,9,12
14,14,11,13,8,11
13,13,10,12,7,10
12,12,9,11,6,9
11,11,8,10,5,8
10,10,7,9,4,7
9,9,6,8,3,6
8,8,5,7,2,5
7,7,4,6,1,4
6,6,3,5,1,3
5,6,2,4,2,2
4,5,2,3,3,1
3,5,2,2,4,0
2,5,3,1,5,1
2,4,4,1,6,2
1,3,5,2,7,3
2,2,6,3,8,2
2,3,7,2,9,1
3,4,8,2,10,2
4,3,9,1,11,3
5,2,10,2,12,4
6,2,11,3,13,5
7,3,12,4,14,6
8,2,13,5,15,7
9,1,14,6,16,8
10,2,15,7,17,9
11,3,16,8,18,10
12,4,17,9,19,11
13,5,18,10,20,12
14,6,19,11,21,13
15,7,20,12,22,14
16,8,21,13,22,15
17,9,22,12,21,16
18,10,22,12,20,17
19,11,22,12,19,16
20,11,23,11,18,15
21,11,24,10,19,14
22,10,25,9,19,13
23,9,26,10,20,12
24,9,27,10,20,11
25,9,27,10,21,10
26,10,27,10,22,9
27,10,26,9,23,10
26,9,25,10,22,9
25,10,24,9,21,8
24,9,23,9,20,9
23,9,22,9,19,8
22,9,21,8,18,9
21,8,20,7,17,8
20,7,19,8,16,7
19,8,18,7,15,6
18,7,17,7,14,7
17,7,16,7,13,6
16,7,15,6,12,7
15,6,14,5,11,6
14,5,13,6,10,5
13,6,12,5,9,6
12,5,11,6,8,7
11,6,10,6,7,6
10,6,9,6,6,5
9,6,8,6,5,6
8,6,7,6,4,7
7,6,6,5,3,6
6,5,5,4,2,7
5,4,4,5,2,8
4,5,3,6,3,9
3,6,4,7,4,10
4,7,3,8,5,11
3,8,4,9,6,12
4,9,5,10,7,13
5,10,6,11,8,14
6,11,7,12,9,15
7,12,8,13,10,16
8,13,9,14,11,17
9,14,10,15,12,18
10,15,11,16,13,19
11,16,12,17,14,20
12,17,13,18,15,21
13,18,14,19,16,22
14,19,15,20,17,23
15,20,16,21,16,24
16,21,15,22,15,25
15,22,16,23,14,26
16,23,15,24,13,27
15,24,14,25,12,28
14,25,13,26,11,29
13,26,12,27,10,29
12,27,11,28,9,29
11,28,10,28,8,28
10,28,9,28,7,27
9,28,8,28,6,26
8,28,7,27,5,25
7,27,6,26,4,24
6,26,5,25,4,23
5,25,5,24,5,22
5,24,5,23,6,21
5,23,5,22,7,20
5,22,6,21,8,19
6,21,7,20,9,18
7,20,8,19,10,17
8,19,9,18,11,16
9,18,10,17,12,15
10,17,11,16,13,14
11,16,12,15,14,13
12,15,13,14,15,12
13,14,14,13,14,11
14,13,13,12,13,10
13,12,14,11,14,9
14,11,13,10,13,8
13,10,14,9,14,7
14,9,13,8,13,6
13,8,14,7,14,5
14,7,13,6,13,4
13,6,14,5,14,3
14,5,13,4,13,2
13,4,14,3,12,1
14,3,13,2,11,0
13,2,12,1,10,0
12,1,11,1,9,1
11,1,10,1,8,2
10,1,9,1,7,3
9,1,8,2,6,4
8,2,7,3,5,5
7,3,6,4,4,6
6,4,5,5,3,7
5,5,4,6,4,8
4,6,5,7,5,9
5,7,4,8,6,10
4,8,5,9,7,11
5,9,6,10,8,12
6,10,7,11,9,13
7,11,8,12,10,14
8,12,9,13,11,15
9,13,10,14,12,16
10,14,11,15,13,17
11,15,12,16,14,18
12,16,13,17,15,19
13,17,14,18,16,20
14,18,15,19,17,21
15,19,16,20,18,22
16,20,17,21,19,22
17,21,18,21,20,21
18,21,19,21,21,20
19,21,20,21,22,19
20,21,21,20,23,18
21,20,22,19,24,17
22,19,23,18,23,16
23,18,22,17,22,15
22,17,23,16,23,16
