Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,9,10,10,10,10
22,25,8,3,22,13
21,24,9,3,22,14
20,23,10,3,21,15
19,22,11,4,20,16
18,21,12,5,19,17
17,22,13,6,18,18
16,23,14,7,17,19
15,24,15,8,16,20
14,25,15,9,15,21
15,26,14,10,14,22
14,27,15,11,15,23
15,28,14,12,14,24
14,29,15,13,15,25
15,29,14,14,14,26
14,29,15,15,15,27
15,29,14,16,14,28
14,28,15,17,15,29
15,27,14,16,14,28
14,26,13,15,15,27
13,25,14,14,14,26
14,24,13,13,13,25
13,23,12,12,14,24
12,22,13,11,13,23
13,21,12,10,12,22
12,20,11,9,13,21
11,21,12,10,12,20
12,20,11,11,11,21
11,21,10,10,12,20
10,20,11,11,11,21
9,19,10,10,10,20
8,18,9,9,9,19
9,17,9,9,8,18
8,16,9,9,9,17
9,15,9,9,8,16
8,14,9,9,9,15
9,13,9,9,8,14
8,12,9,9,9,13
9,11,10,9,8,12
10,10,9,9,9,11
9,9,10,10,10,10
