Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,24,27,23,28,29
5,4,17,3,14,21
6,3,18,4,15,20
7,4,19,5,16,21
8,5,20,6,17,22
9,6,21,7,18,23
10,5,22,8,19,24
11,6,23,9,20,25
12,7,24,10,21,26
13,8,25,11,22,27
14,9,26,12,23,28
15,10,27,13,24,29
16,11,28,14,25,28
17,10,27,15,26,29
18,11,28,16,27,28
19,10,27,17,28,29
20,11,28,18,27,28
21,12,27,19,28,29
22,11,28,20,27,28
23,12,27,21,28,29
24,13,28,22,27,28
25,14,27,23,28,29
26,15,28,22,27,28
27,16,27,23,28,29
28,17,28,22,27,28
27,18,27,23,28,29
28,19,28,22,27,28
27,20,27,23,28,29
28,21,28,22,27,28
27,22,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
28,23,28,22,27,28
27,24,27,23,28,29
