Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,18,27,28,27,28
23,12,18,5,5,10
24,13,17,6,6,11
25,14,16,6,7,12
26,15,15,7,8,13
27,16,14,8,9,14
28,17,13,9,10,15
27,18,12,10,11,16
28,17,12,11,12,17
27,18,13,12,13,18
28,17,14,13,14,19
27,18,15,14,15,20
28,17,16,15,16,21
27,18,17,16,17,22
28,17,18,17,18,23
27,18,19,18,19,24
28,17,20,19,20,25
27,18,21,20,21,26
28,17,22,21,22,27
27,18,23,22,23,28
28,17,24,23,24,29
27,18,25,24,25,28
28,17,26,25,26,29
27,18,27,26,27,28
28,17,27,27,28,29
27,18,27,28,27,28
