Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,27,26,26,26,26
4,9,27,7,7,7
3,10,26,8,6,8
2,11,25,9,5,9
1,12,24,10,4,10
2,13,23,11,3,11
3,14,22,12,2,12
4,15,21,13,3,13
5,16,20,14,4,14
6,17,19,15,5,15
7,18,18,16,6,16
8,19,17,17,7,17
9,20,16,18,8,18
10,21,15,19,9,19
11,22,14,18,9,20
12,23,13,17,10,21
13,24,12,17,11,22
14,25,12,17,12,23
15,26,13,18,13,24
16,27,14,19,14,25
17,28,15,20,15,26
18,29,16,21,16,27
19,28,15,20,17,28
20,27,16,21,18,28
21,26,17,22,19,27
22,25,18,23,20,26
23,24,19,24,21,27
24,23,20,25,22,28
23,22,21,26,23,29
22,23,22,27,24,29
22,24,23,28,25,28
21,25,24,27,26,27
20,26,25,26,27,26
21,26,26,26,28,25
22,26,27,26,28,26
23,26,27,26,27,25
23,27,26,26,26,26
