Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,24,24,28,24,28
8,10,4,19,19,25
7,11,3,20,18,24
6,12,3,21,17,23
5,13,4,22,16,22
4,14,5,23,15,21
5,15,6,22,14,20
6,16,7,23,13,19
7,17,8,24,12,18
7,18,9,25,11,17
6,19,10,24,10,18
5,20,9,23,9,19
4,21,8,22,8,18
5,22,7,21,7,17
6,23,6,20,6,16
6,22,6,19,5,15
6,21,6,18,6,14
6,20,6,17,7,13
6,19,6,16,6,12
6,18,6,15,7,11
6,17,6,14,6,10
6,16,6,13,7,9
6,15,6,12,6,8
6,14,6,11,5,7
6,13,6,10,6,6
6,12,6,9,5,5
6,11,6,8,6,4
6,10,6,7,7,3
6,9,6,6,6,2
6,8,6,5,5,1
6,7,6,4,6,0
6,6,6,3,7,0
5,5,6,2,8,0
5,4,7,1,9,1
4,3,8,2,10,2
5,2,9,3,11,3
6,3,10,2,12,4
7,2,11,3,13,5
8,3,12,4,14,6
9,4,13,5,15,7
10,5,14,6,16,8
11,6,15,7,17,9
12,7,16,8,18,10
13,8,17,9,19,11
14,9,18,10,20,12
15,10,19,11,21,13
16,11,20,12,22,14
17,12,21,13,23,15
18,13,22,14,24,16
19,14,23,15,25,17
20,15,24,16,26,18
21,16,25,17,27,19
22,17,26,18,27,20
23,18,26,19,26,21
23,17,25,20,25,22
24,16,24,21,24,23
24,17,24,22,23,24
24,18,24,23,24,25
24,19,24,24,23,26
24,20,24,25,24,27
24,21,24,26,23,28
24,22,24,27,24,29
24,23,24,28,23,29
24,24,24,28,24,28
