Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,29,26,28,26,28
19,29,20,5,16,16
20,28,19,5,17,17
21,27,18,6,18,18
22,28,18,7,19,19
23,29,17,8,20,20
24,28,17,9,21,21
25,29,18,10,22,22
26,28,19,11,23,23
27,29,20,12,24,24
26,28,21,13,25,25
27,29,22,14,26,26
26,28,23,15,27,27
27,29,24,16,26,28
26,28,25,17,27,29
27,29,26,18,26,28
26,28,25,19,27,29
27,29,26,20,26,28
26,28,25,21,27,29
27,29,26,22,26,28
26,28,25,23,27,29
27,29,24,24,26,28
26,28,25,25,27,29
27,29,24,25,26,28
26,28,25,26,27,29
27,29,26,27,26,28
26,28,25,27,27,29
27,29,26,28,26,28
