Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,23,28,23,28,23
18,6,6,21,19,4
19,7,7,20,20,5
20,8,7,19,21,6
21,9,7,18,22,7
22,10,8,17,23,8
23,11,9,16,24,9
24,10,10,15,25,10
25,11,11,14,26,11
26,12,12,13,27,12
27,13,13,13,28,13
28,14,14,13,27,14
27,15,15,14,28,15
28,16,16,15,27,16
27,17,17,16,28,17
28,18,18,17,27,18
27,19,19,18,28,19
28,20,20,19,27,20
27,21,21,20,28,21
28,22,22,21,27,22
27,23,23,22,28,23
28,24,24,23,27,24
27,23,25,22,28,23
28,24,26,23,27,24
27,23,27,24,28,23
28,24,27,23,27,24
27,23,28,24,28,23
28,24,27,23,27,24
27,23,28,24,28,23
28,24,27,23,27,24
27,23,28,23,28,23
