Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,27,3,26,5,21
7,25,2,25,15,3
6,25,2,26,14,3
5,26,2,25,13,4
4,25,2,25,12,5
3,25,2,26,11,6
2,26,3,27,10,7
3,27,4,28,9,8
4,28,5,27,8,9
5,27,6,27,7,10
6,27,5,28,6,11
5,28,4,28,6,12
4,28,5,27,5,13
5,27,6,27,4,14
6,27,5,28,5,15
5,28,4,28,6,16
4,28,5,27,5,17
5,27,6,27,4,18
6,27,5,28,5,19
5,28,4,28,6,20
4,28,5,27,5,21
5,27,6,27,4,22
6,27,5,28,3,21
5,28,4,28,4,22
4,28,5,27,5,23
5,27,5,26,4,22
5,26,4,27,5,21
4,27,3,26,5,22
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
4,27,3,26,5,21
3,26,2,25,6,22
2,25,3,26,7,23
3,26,4,27,6,22
