Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,27,26,26,26,26
15,15,22,8,6,13
16,14,23,7,7,14
17,13,24,6,8,14
18,12,25,5,9,13
19,11,26,4,10,12
20,10,27,3,11,11
21,9,27,2,12,10
22,8,27,1,13,9
23,7,27,1,14,8
24,6,27,1,15,7
25,5,27,1,16,6
26,4,27,1,17,5
27,3,26,1,18,4
26,2,25,1,19,3
25,1,24,2,20,3
24,2,23,2,19,4
23,2,22,1,19,5
22,1,21,1,20,6
21,1,20,2,21,6
20,2,21,3,20,7
21,3,20,4,19,8
20,4,20,5,20,9
20,5,20,6,19,10
20,6,19,7,20,11
19,7,18,8,19,12
18,8,19,9,18,13
19,9,18,10,17,14
18,10,18,11,16,15
18,11,19,12,15,15
19,12,20,11,14,14
20,11,19,10,15,14
19,10,18,11,16,14
18,11,17,12,15,15
17,12,16,13,14,16
16,13,15,14,13,17
15,14,14,15,12,18
14,15,13,16,11,19
13,16,12,17,10,20
12,17,11,18,9,21
11,18,10,19,10,22
10,19,11,20,11,23
11,20,10,21,10,24
10,21,11,22,11,25
11,22,11,23,10,26
11,23,11,24,11,27
11,24,10,25,12,28
10,25,9,26,13,29
9,26,10,27,14,28
10,27,11,27,15,27
11,27,12,26,16,26
12,26,13,25,17,25
13,25,14,26,18,26
14,26,15,25,19,25
15,25,16,24,20,26
16,24,17,25,21,26
17,25,18,25,22,25
18,25,19,24,23,24
19,24,20,23,24,25
20,23,21,24,24,26
21,24,22,25,25,27
22,25,23,26,26,28
23,26,24,27,27,27
24,27,25,26,28,26
25,26,26,27,27,27
26,27,26,26,26,26
