Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,5,3,5,3,5
9,5,21,14,16,0
10,6,20,13,15,1
11,7,21,14,14,2
12,8,22,15,13,3
13,9,23,16,12,4
14,10,24,17,13,5
15,11,25,18,14,6
16,12,24,19,15,7
17,13,24,20,16,8
18,14,24,21,17,9
19,15,25,22,18,10
20,16,26,23,19,11
21,17,26,24,20,12
22,18,26,25,21,13
23,19,26,26,22,14
24,20,26,27,23,15
25,21,26,28,24,16
26,22,25,28,25,17
25,23,24,28,26,18
24,24,25,28,25,19
25,25,26,28,24,20
26,26,25,28,25,21
25,27,24,28,26,22
24,28,25,27,25,23
25,27,24,26,24,22
24,26,23,25,23,21
23,25,24,24,24,20
24,24,23,23,23,19
23,23,22,22,22,18
22,22,23,21,21,17
23,21,22,20,20,17
22,20,21,19,19,16
21,19,20,18,18,15
20,18,19,17,17,14
19,17,18,16,16,13
18,16,17,15,15,12
17,15,16,14,14,11
16,14,15,13,13,10
15,13,14,12,12,9
14,12,13,11,11,8
13,11,12,10,10,7
12,10,11,9,9,6
11,9,10,8,8,5
10,8,9,7,7,4
9,7,8,6,6,3
8,6,7,5,5,2
7,5,6,4,6,1
6,4,5,3,7,0
5,3,4,2,8,0
4,2,5,1,9,0
5,1,5,2,10,1
5,2,4,3,11,2
4,3,3,2,10,2
3,2,4,1,9,3
4,1,5,2,8,4
5,2,4,3,9,5
4,3,3,4,10,4
3,4,4,3,9,3
4,3,5,4,9,4
5,4,6,5,10,3
6,5,7,4,11,3
7,4,8,4,12,4
8,4,9,4,13,5
9,4,10,3,14,4
10,3,11,2,15,5
11,2,12,3,14,6
12,3,13,4,15,7
13,4,14,5,16,8
14,5,15,6,17,9
15,6,16,7,18,10
16,7,17,8,19,11
17,8,18,9,20,12
18,9,19,10,21,13
19,10,20,11,22,14
20,11,21,12,23,15
21,12,22,13,24,16
22,13,23,14,25,17
23,14,24,15,26,18
24,15,25,16,25,19
25,16,24,17,24,20
24,17,25,18,23,21
25,18,24,19,22,22
24,19,23,20,21,23
23,20,22,21,20,24
22,21,21,22,19,25
21,22,20,23,18,26
20,23,19,24,17,27
19,24,18,25,16,28
18,25,17,26,15,29
17,26,16,27,14,29
16,27,15,28,13,28
15,28,14,27,12,27
14,27,13,28,11,26
13,28,12,27,12,25
12,27,13,26,13,24
13,26,12,25,12,23
12,25,13,24,13,22
13,24,12,23,14,21
12,23,13,22,15,20
13,22,14,21,16,19
14,21,15,20,17,18
15,20,16,19,18,17
16,19,17,18,19,16
17,18,18,17,20,15
18,17,19,16,21,14
19,16,20,15,22,13
20,15,21,14,23,12
21,14,22,13,24,11
22,13,23,12,25,10
23,12,24,11,24,9
24,11,23,10,23,8
23,10,24,9,22,7
24,9,23,8,21,6
23,8,22,7,20,5
22,7,21,6,19,4
21,6,20,5,18,4
20,5,19,5,17,5
19,5,18,5,16,4
18,5,17,5,15,5
17,5,16,5,14,4
16,5,15,5,13,5
15,5,14,5,12,4
14,5,13,5,11,5
13,5,12,5,10,4
12,5,11,5,9,5
11,5,10,5,8,6
10,5,9,5,7,5
9,5,8,5,6,6
8,5,7,5,5,5
7,5,6,5,4,6
6,5,5,5,3,5
5,5,4,5,2,4
4,5,3,5,3,5
