Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,5,27,4,27,4
24,13,15,16,21,26
23,14,15,17,22,25
22,14,15,18,23,24
21,15,15,19,22,23
20,15,16,20,21,22
19,16,17,21,22,21
18,17,16,20,22,20
17,18,15,21,21,19
16,19,14,22,20,18
15,20,13,23,19,19
14,21,12,24,18,20
13,22,11,25,17,21
12,23,10,26,16,22
11,24,9,27,15,23
10,25,8,28,14,24
9,26,7,28,13,25
8,27,6,28,12,26
7,28,5,27,11,27
6,27,4,26,10,28
5,26,3,27,9,27
4,27,3,28,8,26
3,28,4,27,7,27
4,27,5,28,8,26
5,28,6,27,9,25
6,27,7,26,10,24
7,26,8,25,11,23
8,25,9,24,12,22
9,24,10,23,13,21
10,23,11,22,14,20
11,22,12,21,15,19
12,21,13,20,16,18
13,20,14,19,17,17
14,19,15,18,18,16
15,18,16,17,19,15
16,17,17,16,20,14
17,16,18,15,21,13
18,15,19,14,22,12
19,14,20,13,23,11
20,13,21,12,24,10
21,12,22,11,25,9
22,11,23,10,26,8
23,10,24,9,27,7
24,9,25,8,28,6
25,8,26,7,28,5
26,7,27,6,27,4
27,6,26,5,26,3
26,5,27,4,27,4
