Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,1,15,2,15,2
25,27,25,11,26,25
24,28,25,12,25,26
23,29,24,13,24,27
24,29,23,14,23,28
23,28,24,15,24,29
24,27,23,14,23,28
23,26,22,13,24,27
22,25,23,12,23,26
23,24,22,11,22,25
22,23,21,10,23,24
21,22,22,9,22,23
22,21,21,8,21,22
21,20,20,7,22,21
20,19,21,6,21,20
21,18,20,5,20,19
20,17,19,4,21,18
19,16,20,3,20,17
20,15,19,2,19,16
19,14,18,1,20,15
18,13,19,1,19,14
19,12,18,1,18,13
18,11,17,1,19,12
17,10,18,1,18,11
18,9,17,1,17,10
17,8,16,1,18,9
16,7,17,1,17,8
17,6,16,1,16,7
16,5,15,1,17,6
15,4,16,1,16,5
16,3,15,1,15,4
15,2,14,1,16,3
14,1,15,2,15,2
