Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
25,2,26,3,25,7
20,6,22,1,10,23
21,5,23,1,11,22
22,4,24,1,12,21
22,3,25,1,13,20
23,2,26,1,14,19
24,1,26,2,15,18
25,2,26,3,16,17
26,3,25,2,17,16
25,2,24,1,18,15
24,1,25,2,19,14
25,2,26,3,20,13
26,3,25,2,21,12
25,2,24,1,22,11
24,1,25,2,23,10
25,2,26,3,24,9
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
25,2,24,1,25,7
24,1,25,2,26,7
25,2,26,3,25,7
26,3,25,2,24,8
