Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,27,8,28,8,28
4,24,12,16,9,20
5,23,11,17,8,21
4,24,10,18,7,22
3,25,9,19,6,23
3,26,8,20,5,24
4,27,7,21,4,25
5,28,6,22,4,26
6,29,5,23,4,27
7,28,4,22,5,28
8,27,5,23,6,28
9,26,6,24,7,28
10,25,5,23,8,29
10,24,4,22,9,28
9,23,4,21,10,27
8,22,4,20,9,26
7,21,4,19,8,25
6,20,3,18,7,24
5,19,3,17,6,23
4,18,3,16,5,22
3,17,4,15,4,21
4,16,5,14,3,20
5,15,6,13,4,19
6,14,7,12,5,18
7,13,8,11,6,17
8,12,9,10,7,16
9,11,8,9,8,15
8,10,7,8,9,14
7,9,8,7,8,13
8,8,9,7,7,12
9,7,8,8,8,11
8,8,9,9,9,12
9,9,8,10,8,13
8,10,9,11,9,14
9,11,8,12,8,15
8,12,9,13,9,16
9,13,8,14,8,17
8,14,9,15,9,18
9,15,8,16,8,19
8,16,9,17,9,20
9,17,8,18,8,21
8,18,9,19,9,22
9,19,8,20,8,23
8,20,9,21,9,24
9,21,8,22,8,25
8,22,9,23,9,26
9,23,8,24,8,27
8,24,9,25,9,28
9,25,8,26,8,29
8,26,9,27,9,29
9,27,8,28,8,28
