Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,10,3,10,3,10
20,23,8,10,13,24
19,22,9,11,14,23
19,21,10,12,15,22
20,20,11,13,16,21
21,19,12,14,17,20
22,18,13,15,18,19
23,17,14,16,19,18
24,16,15,17,20,17
25,17,16,16,21,16
26,16,17,17,22,17
27,17,18,16,23,16
28,16,19,17,24,17
28,17,20,16,25,16
28,16,21,17,26,17
28,17,22,16,27,16
27,16,23,17,28,17
26,17,22,16,27,16
25,16,21,15,26,17
24,15,20,16,25,16
23,16,19,15,24,15
22,15,18,14,23,16
21,14,17,15,22,15
20,15,16,14,21,14
19,14,15,13,20,15
18,13,14,14,19,14
17,14,13,13,18,13
16,13,12,12,17,14
15,12,11,13,16,13
14,13,10,12,15,12
13,12,9,11,14,13
12,11,8,12,13,12
11,12,7,11,12,11
10,11,6,10,11,12
9,10,5,11,10,11
8,11,4,10,9,10
7,10,3,9,8,11
6,9,2,10,7,10
5,10,2,10,6,9
4,9,2,10,5,10
3,10,2,10,4,9
2,10,3,10,3,10
