Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,26,11,27,11,27
19,26,4,11,23,16
18,25,5,12,22,17
17,24,6,13,21,18
16,23,5,12,20,19
15,23,4,11,19,20
14,22,3,11,19,21
13,21,3,11,18,22
12,20,3,11,17,21
12,19,3,11,16,20
11,18,3,11,15,19
10,17,3,11,14,18
9,16,3,11,13,17
8,15,3,11,12,16
7,14,3,11,11,15
6,13,3,11,10,14
5,12,3,11,9,13
4,11,3,12,8,12
3,12,4,13,7,11
4,13,5,12,8,10
5,12,6,11,9,9
6,11,7,10,10,8
7,10,8,9,11,7
8,9,9,8,12,6
9,8,10,7,13,5
10,7,11,6,14,4
11,6,12,5,15,3
12,5,13,4,16,2
13,4,14,3,17,1
14,3,15,2,18,2
15,2,16,3,19,3
16,3,17,2,20,4
17,2,18,3,21,5
18,3,19,4,22,6
19,4,20,5,23,7
20,5,21,6,24,8
21,6,22,7,25,9
22,7,23,8,26,10
23,8,24,9,27,11
24,9,25,10,27,12
25,10,26,11,27,13
26,11,26,12,26,14
26,12,26,13,25,15
26,13,26,14,24,16
26,14,25,15,23,17
25,15,24,16,22,18
24,16,23,17,21,19
23,17,22,18,20,20
22,18,21,19,19,21
21,19,20,20,18,22
20,20,19,21,17,23
19,21,18,22,16,24
18,22,17,23,15,25
17,23,16,24,14,26
16,24,15,25,13,27
15,25,14,26,12,28
14,26,13,27,11,27
13,27,12,26,10,26
12,26,11,27,11,27
