Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,7,3,16,3,8
15,20,9,12,13,23
16,19,8,11,14,22
17,18,7,12,15,21
18,17,6,13,16,20
19,16,6,13,17,19
20,15,6,13,18,18
20,14,6,13,19,17
19,13,6,14,20,16
18,12,7,15,19,15
17,11,8,14,19,14
16,11,7,13,19,13
15,10,6,14,18,12
14,9,5,15,17,11
13,8,4,16,16,10
12,7,3,16,15,9
11,6,3,16,14,8
10,5,3,16,13,7
9,4,3,16,12,6
8,3,3,16,11,5
7,4,3,16,10,4
6,5,3,16,9,4
5,6,3,16,8,5
6,7,3,16,7,6
5,8,3,16,6,7
4,7,3,16,5,8
3,8,4,15,4,7
4,7,3,16,3,8
3,8,4,15,4,7
4,7,3,16,3,8
3,8,4,15,4,7
4,7,4,16,3,8
3,8,4,15,4,7
4,7,4,15,3,8
3,8,4,15,4,7
4,7,5,16,3,8
5,8,4,15,4,7
4,7,4,14,5,8
3,8,4,15,4,7
4,7,4,14,3,8
3,8,4,15,4,7
4,7,4,14,3,8
3,8,4,15,4,7
4,7,4,16,3,8
3,8,4,15,4,7
4,7,3,15,3,8
3,8,4,15,4,7
4,7,4,14,3,8
3,8,4,15,4,7
4,7,5,14,3,8
5,8,4,15,4,7
4,7,3,16,5,8
3,8,4,15,4,7
4,7,3,15,3,8
3,8,4,15,4,7
4,7,5,16,3,8
5,8,4,15,4,7
4,7,5,15,5,8
5,8,4,15,4,7
4,7,3,14,5,8
3,8,4,15,4,7
4,7,5,16,3,8
5,8,4,15,4,7
4,7,5,14,5,8
5,8,4,15,4,7
4,7,3,14,5,8
3,8,4,15,4,7
4,7,5,15,3,8
5,8,4,15,4,7
4,7,5,16,5,8
5,8,4,15,4,7
4,7,5,15,5,8
5,8,4,15,4,7
4,7,4,16,5,8
3,8,4,15,4,7
4,7,3,14,3,8
3,8,4,15,4,7
4,7,5,15,3,8
5,8,4,15,4,7
4,7,4,15,5,8
3,8,4,15,4,7
4,7,5,14,3,8
5,8,4,15,4,7
4,7,3,14,5,8
3,8,4,15,4,7
4,7,5,15,3,8
5,8,4,15,4,7
4,7,4,14,5,8
3,8,4,15,4,7
4,7,5,16,3,8
5,8,4,15,4,7
4,7,3,16,5,8
3,8,4,15,4,7
4,7,3,16,3,8
3,8,4,15,4,7
4,7,4,16,3,8
3,8,4,15,4,7
4,7,4,15,3,8
3,8,4,15,4,7
4,7,4,15,3,8
3,8,4,15,4,7
4,7,3,16,3,8
3,8,4,15,4,7
4,7,3,15,3,8
3,8,4,15,4,7
4,7,4,16,3,8
3,8,4,15,4,7
4,7,4,16,3,8
3,8,4,15,4,7
4,7,3,14,3,8
3,8,4,15,4,7
4,7,4,16,3,8
3,8,4,15,4,7
4,7,4,14,3,8
3,8,4,15,4,7
4,7,4,15,3,8
3,8,4,15,4,7
4,7,3,16,3,8
3,8,4,15,4,7
4,7,5,16,3,8
5,8,4,15,4,7
4,7,5,14,5,8
5,8,4,15,4,7
