Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,5,17,2,17,2
16,15,15,11,6,7
15,14,14,10,7,8
14,13,13,9,8,9
13,12,12,8,8,10
14,11,11,7,8,11
13,10,10,8,9,12
13,9,9,7,10,13
12,8,8,6,11,12
11,7,7,5,12,11
10,6,6,4,11,10
9,5,5,3,10,9
8,4,4,2,9,8
7,3,3,1,8,7
6,2,3,1,7,6
5,1,3,2,6,5
4,0,4,3,7,5
4,1,5,4,8,6
5,2,6,5,9,7
6,3,7,6,10,8
7,4,8,7,11,9
8,5,9,8,12,10
9,6,10,9,13,11
10,7,11,10,14,12
11,8,12,11,15,13
12,9,13,12,16,14
13,10,14,13,17,15
14,11,15,14,18,16
15,12,16,15,19,17
16,13,17,16,20,18
17,14,18,17,21,19
18,15,19,18,22,20
19,16,20,19,23,21
20,17,21,20,24,22
21,18,22,21,25,23
22,19,23,22,26,24
23,20,24,23,27,23
22,21,25,22,28,22
23,22,26,21,28,23
23,21,27,22,27,24
24,20,26,23,26,25
25,19,25,24,25,26
25,20,25,25,24,27
25,21,25,26,23,28
25,22,24,27,22,29
24,23,23,28,21,28
24,24,22,27,20,27
25,25,21,26,19,26
24,26,20,25,18,25
23,25,19,26,17,24
22,26,18,25,16,23
21,25,17,24,15,22
20,24,16,23,14,21
19,23,15,22,14,20
18,22,15,21,15,19
18,23,16,20,16,18
17,24,17,19,17,17
17,23,17,18,16,16
17,22,17,17,17,15
17,21,17,16,16,14
17,20,17,15,17,13
17,19,17,14,16,12
17,18,17,13,17,11
17,17,17,12,16,10
17,16,17,11,17,9
17,15,17,10,16,8
17,14,17,9,17,7
17,13,17,8,16,6
17,12,17,7,17,5
17,11,17,6,16,4
17,10,17,5,17,3
17,9,17,4,16,2
17,8,17,3,17,1
17,7,17,2,16,0
17,6,17,1,17,0
17,5,17,1,16,1
18,5,17,2,17,2
