Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,17,2,18,2,18
14,19,24,1,16,24
15,18,25,1,15,23
16,17,26,1,15,22
17,16,27,1,16,21
18,15,27,1,17,20
19,14,27,1,18,19
20,13,27,1,19,18
21,12,27,1,20,17
22,11,27,1,21,16
23,10,27,1,22,15
24,9,27,1,23,14
25,8,27,1,24,13
26,7,27,1,25,12
27,6,26,1,26,11
26,5,25,1,27,10
25,4,26,1,26,9
26,3,25,1,25,8
25,2,24,1,26,7
24,1,25,2,25,6
25,2,26,3,24,7
26,3,27,4,23,7
27,4,26,5,22,6
26,5,25,6,21,5
25,6,24,5,20,4
24,5,23,5,19,5
23,5,22,5,18,6
22,5,21,4,17,5
21,4,20,3,16,6
20,3,19,4,17,7
19,4,18,5,16,8
18,5,17,6,15,9
17,6,16,7,14,10
16,7,15,8,13,11
15,8,14,9,12,12
14,9,13,10,11,13
13,10,12,11,10,14
12,11,11,12,9,15
11,12,10,13,8,16
10,13,9,14,7,17
9,14,8,15,6,18
8,15,7,16,5,19
7,16,6,17,4,20
6,17,5,18,3,21
5,18,4,19,2,22
4,19,3,20,1,23
3,20,2,21,2,24
2,21,3,22,3,25
3,22,2,23,4,26
2,23,3,24,5,27
3,24,4,25,6,28
4,25,5,26,7,29
5,26,6,27,8,29
6,27,7,28,9,29
7,28,8,28,10,28
8,28,9,28,11,27
9,28,10,28,12,26
10,28,11,27,13,25
11,27,12,26,14,24
12,26,13,25,15,23
13,25,14,24,16,22
14,24,15,23,17,21
15,23,16,22,18,20
16,22,17,21,19,19
17,21,18,20,20,18
18,20,19,19,21,17
19,19,20,18,22,16
20,18,21,17,23,15
21,17,22,16,24,14
22,16,23,15,25,13
23,15,24,14,26,12
24,14,25,13,27,11
25,13,26,12,28,10
26,12,27,11,27,9
27,11,26,10,26,8
26,10,27,9,25,7
27,9,26,8,24,6
26,8,25,7,23,5
25,7,24,6,22,4
24,6,23,5,21,3
23,5,22,4,20,2
22,4,21,3,19,1
21,3,20,2,18,0
20,2,19,1,17,1
19,1,18,2,16,2
18,2,17,1,15,3
17,1,16,2,14,4
16,2,15,3,13,5
15,3,14,4,12,6
14,4,13,5,11,7
13,5,12,6,10,8
12,6,11,7,9,9
11,7,10,8,8,10
10,8,9,9,7,11
9,9,8,10,6,12
8,10,7,11,5,13
7,11,6,12,4,14
6,12,5,13,3,15
5,13,4,14,2,16
4,14,3,15,1,17
3,15,2,16,2,18
2,16,3,17,3,19
3,17,2,18,2,18
