Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,12,27,24,27,24
25,6,19,2,13,10
26,7,18,3,14,11
27,8,17,4,15,12
28,9,16,5,16,13
27,10,17,6,17,14
28,11,18,7,18,15
27,12,19,8,19,16
28,11,20,9,20,17
27,12,21,10,21,18
28,11,22,11,22,19
27,12,23,12,23,20
28,11,23,13,24,21
27,12,24,14,25,22
28,11,25,15,26,23
27,12,25,16,27,24
28,11,26,17,28,23
27,12,27,18,27,24
28,11,26,19,28,23
27,12,27,20,27,24
28,11,26,21,28,23
27,12,27,22,27,24
28,11,26,23,28,23
27,12,27,22,27,24
28,11,26,23,28,23
27,12,27,22,27,24
28,11,28,21,28,23
27,12,28,22,27,24
28,11,27,23,28,23
27,12,28,22,27,24
28,11,27,23,28,23
27,12,28,22,27,24
28,11,28,22,28,23
27,12,28,22,27,24
28,11,28,21,28,23
27,12,28,22,27,24
28,11,27,21,28,23
27,12,28,22,27,24
28,11,27,23,28,23
27,12,28,22,27,24
28,11,27,22,28,23
27,12,28,22,27,24
28,11,27,23,28,23
27,12,28,22,27,24
28,11,27,23,28,23
27,12,28,22,27,24
28,11,27,22,28,23
27,12,28,22,27,24
28,11,27,22,28,23
27,12,28,22,27,24
28,11,27,22,28,23
27,12,26,22,27,24
28,11,26,23,28,23
27,12,27,22,27,24
28,11,26,23,28,23
27,12,27,22,27,24
28,11,26,23,28,23
27,12,25,23,27,24
28,11,26,24,28,23
27,12,27,23,27,24
28,11,26,24,28,23
27,12,27,23,27,24
28,11,26,24,28,23
27,12,26,25,27,24
28,11,26,25,28,23
27,12,27,24,27,24
