Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
25,28,22,29,22,29
15,27,21,10,5,19
15,26,22,9,6,20
16,25,23,8,7,20
17,24,24,7,8,21
18,23,25,6,9,22
19,22,26,5,10,23
19,21,25,4,11,22
19,20,25,4,12,21
19,19,25,4,13,20
20,18,25,4,14,19
21,17,25,4,15,19
22,16,25,4,16,18
23,15,25,4,17,17
24,14,25,4,18,16
25,13,24,4,19,15
24,12,23,3,20,14
24,11,22,2,21,13
25,10,21,1,22,12
26,9,22,2,23,11
27,8,23,3,24,10
28,7,24,4,25,9
28,6,23,3,26,9
27,5,22,2,27,8
26,4,21,1,27,7
25,3,20,1,26,6
24,2,19,1,25,5
23,1,18,2,24,4
22,0,19,3,24,3
21,0,18,4,24,2
20,0,17,5,23,1
19,1,17,6,22,0
18,2,17,7,21,1
17,3,18,8,20,2
16,4,19,7,19,2
16,5,20,8,18,2
16,6,21,9,17,3
17,7,22,10,16,4
18,8,23,11,17,5
19,9,24,12,18,6
20,10,25,13,19,7
21,11,26,14,20,8
22,12,26,15,21,9
23,13,26,16,22,10
24,14,27,17,23,11
25,15,27,18,24,12
26,16,27,19,25,13
27,17,26,20,25,14
28,18,25,21,26,15
28,19,24,22,27,16
27,20,24,23,28,17
26,21,24,24,27,18
25,22,24,25,26,19
24,23,25,26,26,20
23,24,26,27,25,21
22,25,27,28,24,22
21,26,27,28,23,23
21,27,26,27,23,24
22,28,25,26,22,25
23,29,24,26,21,26
24,29,23,27,20,27
25,29,22,28,21,28
25,28,22,29,22,29
