Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,2,19,3,19,3
14,22,25,19,16,21
13,21,24,19,15,22
12,20,23,18,14,22
11,19,22,17,13,21
10,18,21,16,12,20
9,17,20,15,11,19
8,16,19,14,10,18
7,15,18,13,9,17
6,14,17,12,8,16
5,13,16,11,7,15
4,12,15,10,6,14
3,11,14,9,5,13
2,10,13,8,4,12
2,9,12,7,3,11
3,8,13,6,2,10
4,7,14,5,3,9
5,6,15,4,4,8
6,5,16,3,5,7
7,4,17,2,6,6
8,3,18,1,7,5
9,2,19,1,8,4
10,1,20,2,9,3
11,0,19,2,10,2
12,0,20,3,11,1
13,1,21,4,12,0
14,2,22,4,13,1
15,3,23,4,14,2
16,4,22,3,15,3
17,3,21,2,16,4
18,2,20,3,17,3
19,3,19,2,18,2
19,2,19,3,19,3
