Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,3,4,3,4,3
13,27,4,20,17,28
12,26,3,19,16,27
11,25,3,18,15,26
10,24,2,17,14,25
9,25,2,16,13,24
8,26,2,16,12,25
7,25,2,16,11,26
6,24,2,16,10,25
5,23,2,16,9,24
4,24,2,16,8,25
3,23,2,16,7,24
2,22,3,16,6,23
2,21,4,16,5,23
3,20,5,16,4,24
4,19,6,15,3,23
5,18,7,14,3,22
6,17,8,13,4,21
7,16,9,12,5,20
8,15,10,11,6,19
9,14,11,10,7,18
10,13,12,9,8,17
11,12,12,8,9,16
12,11,11,7,10,15
12,10,10,6,11,14
11,9,9,5,12,13
10,8,8,4,11,12
9,7,7,4,10,11
8,6,6,3,9,10
7,5,5,2,8,9
6,4,4,1,7,8
5,3,3,1,6,7
4,2,3,1,5,6
3,1,4,2,4,5
4,2,3,3,3,4
3,3,4,3,4,3
