Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,1,8,2,8,2
24,27,24,5,9,9
24,26,23,6,10,10
23,25,22,7,11,11
22,24,21,8,12,12
21,23,20,9,13,13
20,22,19,10,14,14
19,21,18,11,15,15
18,20,17,12,16,16
18,21,17,13,17,17
17,22,18,14,18,18
18,23,17,15,17,19
17,24,18,16,18,20
18,25,17,17,17,21
17,26,18,18,18,22
18,27,17,19,17,23
17,28,18,20,18,24
18,29,17,21,17,25
17,29,18,22,18,26
18,29,17,23,17,27
17,29,18,24,18,28
18,28,17,25,17,29
17,27,16,24,18,28
16,26,17,23,17,27
17,25,16,22,16,26
16,24,15,21,17,25
15,23,16,20,16,24
16,22,15,19,15,23
15,21,14,18,16,22
14,20,15,17,15,21
15,19,14,16,14,20
14,18,13,15,15,19
13,17,14,14,14,18
14,16,13,13,13,17
13,15,12,12,14,16
12,14,13,11,13,15
13,13,12,10,12,14
12,12,11,9,13,13
11,11,12,8,12,12
12,10,11,7,11,11
11,9,10,6,12,10
10,8,11,5,11,9
11,7,10,4,10,8
10,6,9,3,11,7
9,5,10,2,10,6
10,4,9,1,9,5
9,3,8,1,10,4
8,2,9,1,9,3
9,1,8,2,8,2
