Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,28,23,27,23,27
6,7,24,27,11,8
6,8,24,27,10,7
5,9,24,27,9,8
4,8,24,27,8,9
3,7,24,27,7,8
2,6,24,27,6,7
1,7,24,27,5,6
1,6,24,27,4,7
1,7,24,27,3,6
2,8,25,28,2,7
3,9,25,28,2,8
4,10,25,28,3,9
5,9,24,27,4,10
6,10,24,27,5,9
7,11,25,28,6,10
8,12,25,28,7,11
9,13,25,28,8,12
10,14,25,28,9,13
11,15,25,28,10,14
12,16,25,28,11,15
13,17,25,28,12,16
14,18,25,28,13,17
15,19,25,28,14,18
16,20,25,28,15,19
17,21,25,28,16,20
18,22,25,28,17,21
17,23,25,28,18,22
16,24,24,27,17,23
15,25,24,27,16,24
16,26,24,27,15,25
17,27,25,28,16,26
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,25,28,16,26
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,24,26,16,26
16,26,24,27,17,27
17,27,24,27,16,26
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,23,27,18,28
18,28,24,27,17,27
17,27,25,27,18,28
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,23,27,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,23,27,16,26
18,28,24,27,17,27
17,27,25,27,18,28
18,28,24,27,17,27
17,27,23,27,18,28
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,25,27,16,26
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,24,26,16,26
16,26,24,27,17,27
17,27,24,26,16,26
16,26,24,27,17,27
17,27,23,27,16,26
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,24,26,16,26
16,26,24,27,17,27
17,27,25,27,16,26
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,23,26,16,26
16,26,24,27,17,27
17,27,25,27,16,26
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,25,27,18,28
18,28,24,27,17,27
17,27,25,26,18,28
16,26,24,27,17,27
17,27,24,28,16,26
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,25,27,18,28
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,25,27,16,26
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,24,26,16,26
16,26,24,27,17,27
17,27,24,28,16,26
18,28,24,27,17,27
17,27,25,27,18,28
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,23,27,18,28
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,24,27,16,26
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,25,26,18,28
16,26,24,27,17,27
17,27,24,28,16,26
18,28,24,27,17,27
17,27,25,26,18,28
16,26,24,27,17,27
17,27,23,26,16,26
16,26,24,27,17,27
17,27,24,26,16,26
16,26,24,27,17,27
17,27,25,26,16,26
16,26,24,27,17,27
17,27,25,28,16,26
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,25,28,16,26
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,25,26,18,28
16,26,24,27,17,27
17,27,25,27,16,26
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,25,26,18,28
16,26,24,27,17,27
17,27,24,26,16,26
16,26,24,27,17,27
17,27,23,26,16,26
16,26,24,27,17,27
17,27,25,28,16,26
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,23,26,16,26
16,26,24,27,17,27
17,27,24,27,16,26
18,28,24,27,17,27
17,27,25,27,18,28
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,24,28,18,28
18,28,24,27,17,27
17,27,23,27,18,28
18,28,24,27,17,27
17,27,25,28,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,24,28,16,26
18,28,24,27,17,27
17,27,25,27,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,23,27,16,26
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,24,27,16,26
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,23,27,16,26
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,23,27,18,28
18,28,24,27,17,27
17,27,25,27,18,28
18,28,24,27,17,27
17,27,24,26,18,28
16,26,24,27,17,27
17,27,23,27,16,26
18,28,24,27,17,27
17,27,24,27,18,28
18,28,24,27,17,27
17,27,23,26,18,28
16,26,24,27,17,27
17,27,25,26,16,26
16,26,24,27,17,27
17,27,23,26,16,26
16,26,24,27,17,27
17,27,24,27,16,26
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,24,27,17,27
17,27,23,28,18,28
18,28,22,28,17,27
19,29,23,28,18,28
20,28,22,28,19,29
21,29,23,28,20,28
22,28,24,27,21,29
23,27,24,28,22,28
24,28,23,27,23,27
